Image File,Inference Result,Top 10 Words,Top 10 Probabilities
img33.png,:::::,":, ,, ;, w, </s>, ., and, a, o, for","0.06897948682308197, 0.02776157669723034, 0.013011588715016842, 0.00823842454701662, 0.00756000354886055, 0.00682989414781332, 0.006724006030708551, 0.006645669229328632, 0.004639424849301577, 0.004585374146699905"
img34.png,::: a:,":, ,, w, a, for, d, o, and, t, b","0.05430195853114128, 0.018620213493704796, 0.011743621900677681, 0.009735804982483387, 0.0084256362169981, 0.0075232465751469135, 0.007095097564160824, 0.00666522653773427, 0.0062614013440907, 0.006045098882168531"
img35.png,:::: o,":, ,, w, a, o, </s>, for, ;, d, .","0.05026460066437721, 0.020709289237856865, 0.00993642583489418, 0.008499075658619404, 0.006882760673761368, 0.006855927873402834, 0.0063904267735779285, 0.006291353143751621, 0.005195380188524723, 0.005015903618186712"
img36.png,::: a:,":, ,, w, a, ;, for, o, ., and, to","0.05614249035716057, 0.01851383037865162, 0.008443202823400497, 0.008088093250989914, 0.007657652720808983, 0.006423249840736389, 0.0057802991941571236, 0.00545134162530303, 0.0054300883784890175, 0.005002432037144899"
img37.png,:::::,":, ,, ;, ., </s>, t, o, w, o, l","0.07933640480041504, 0.0213531032204628, 0.011164727620780468, 0.008232355117797852, 0.006070157513022423, 0.00501271802932024, 0.00501271802932024, 0.0038886889815330505, 0.003016707021743059, 0.0028673396445810795"
img38.png,:::::,":, ,, ;, </s>, ., w, o, a, /, for","0.07863085716962814, 0.02297244593501091, 0.011461379006505013, 0.008451090194284916, 0.006843901239335537, 0.005992720369249582, 0.004183593206107616, 0.004134852904826403, 0.003914800006896257, 0.0036489947233349085"
img39.png,:::::,":, ,, ;, </s>, w, ., o, a, for, and","0.058220505714416504, 0.019425397738814354, 0.008928404189646244, 0.008420286700129509, 0.006818956229835749, 0.005809823051095009, 0.005207892041653395, 0.005107162054628134, 0.004233986139297485, 0.003946508746594191"
img40.png,:::::,":, ,, ;, </s>, ., w, o, o, t, a","0.061590373516082764, 0.0216202549636364, 0.009371685795485973, 0.007922638207674026, 0.006750172935426235, 0.004919278435409069, 0.004174937028437853, 0.004110210575163364, 0.0038162015844136477, 0.003786503802984953"
img41.png,::: a:,":, ,, w, a, ;, o, for, b, ., and","0.04134790226817131, 0.016128944233059883, 0.009225964546203613, 0.008015655912458897, 0.007769040763378143, 0.005864379461854696, 0.005444892216473818, 0.005115002393722534, 0.005035701673477888, 0.005016069859266281"
img42.png,:::::,":, ,, ;, w, a, </s>, ., o, for, and","0.061672911047935486, 0.018662801012396812, 0.009166859090328217, 0.007251582574099302, 0.0056475382298231125, 0.005516713485121727, 0.005388918798416853, 0.004868482239544392, 0.004737163428217173, 0.004196894355118275"
img43.png,:::::,":, ,, ;, </s>, ., w, a, o, for, and","0.06504490971565247, 0.01813301257789135, 0.010014000348746777, 0.007100990042090416, 0.005487219430506229, 0.005277007352560759, 0.004549064207822084, 0.00410973746329546, 0.0038910212460905313, 0.003727370174601674"
img44.png,:::::,":, ,, ;, w, </s>, ., a, o, and, for","0.07733985036611557, 0.021814705803990364, 0.010466810315847397, 0.008576196618378162, 0.006731533911079168, 0.0062990374863147736, 0.006034108344465494, 0.005558880977332592, 0.005081228446215391, 0.004754763096570969"
img45.png,:::::,":, ,, w, ;, a, </s>, for, o, and, .","0.06872062385082245, 0.0237492136657238, 0.009191974066197872, 0.00853445753455162, 0.006965621840208769, 0.006965621840208769, 0.006268381141126156, 0.005981330759823322, 0.0051966700702905655, 0.0051966700702905655"
img46.png,:::::,":, ,, ;, </s>, ., w, /, and, o, t","0.07712069153785706, 0.024362079799175262, 0.010768461972475052, 0.009282994084060192, 0.006686290260404348, 0.005027399864047766, 0.003750668838620186, 0.0036495006643235683, 0.0035789129324257374, 0.0034418071154505014"
img47.png,:::::,":, ,, ;, ., </s>, t, w, o, and, a","0.056683167815208435, 0.021768109872937202, 0.008491280488669872, 0.007067070342600346, 0.006434640847146511, 0.005656411871314049, 0.005439718719571829, 0.004819323308765888, 0.004562843590974808, 0.004090107046067715"
img48.png,::: a:,":, ,, w, a, ;, o, for, d, to, </s>","0.06781938672065735, 0.019506629556417465, 0.010985054075717926, 0.009178356267511845, 0.007638905663043261, 0.007549910340458155, 0.007148110773414373, 0.005566954612731934, 0.005523632280528545, 0.005459279753267765"
img49.png,::: a:,":, ,, w, a, ;, o, for, ., and, b","0.05854228883981705, 0.019229935482144356, 0.009335383772850037, 0.008701534010469913, 0.008566629141569138, 0.0065171485766768456, 0.005751363001763821, 0.005257171578705311, 0.005216259974986315, 0.004957984667271376"
img50.png,:: a::,":, ,, a, w, for, o, ;, and, b, t","0.03719501569867134, 0.017501182854175568, 0.009932996705174446, 0.00849614292383194, 0.006694799289107323, 0.006388222333043814, 0.006240239366889, 0.005931263789534569, 0.005296022165566683, 0.005234321113675833"
img51.png,:::::,":, ,, w, ;, a, o, for, ., </s>, b","0.05551448464393616, 0.019487418234348297, 0.00957189779728651, 0.0089569091796875, 0.00793538149446249, 0.006708415225148201, 0.006252930033951998, 0.005783014930784702, 0.005760469473898411, 0.005123467650264502"
img52.png,:::::,":, ,, ;, </s>, ., w, a, t, o, o","0.055756960064172745, 0.019649138674139977, 0.009501703083515167, 0.007033537607640028, 0.0055857631377875805, 0.005350833293050528, 0.004815228749066591, 0.004667079541832209, 0.0045589664950966835, 0.004299515392631292"
img53.png,:::::,":, ,, ;, </s>, ., w, o, a, t, and","0.08354003727436066, 0.024502214044332504, 0.012911760248243809, 0.010334442369639874, 0.007649964652955532, 0.005510062910616398, 0.004308036528527737, 0.004078766796737909, 0.003953276667743921, 0.00393786421045661"
img54.png,:::::,":, ,, ;, </s>, w, a, ., o, for, and","0.06584670394659042, 0.01814267411828041, 0.008470148779451847, 0.006859336048364639, 0.006570841185748577, 0.005686589516699314, 0.004845034796744585, 0.004845034796744585, 0.00453374395146966, 0.004209438804537058"
img55.png,:::::,":, ,, ;, </s>, w, ., a, o, and, for","0.06620705127716064, 0.02059025876224041, 0.00865061767399311, 0.0075157866813242435, 0.006062740460038185, 0.005717709194868803, 0.00498707452788949, 0.0048715490847826, 0.0043159532360732555, 0.004299127031117678"
img56.png,:::::,":, ,, ;, </s>, t, o, ., w, a, /","0.06423823535442352, 0.014056254178285599, 0.01016396563500166, 0.0067706601694226265, 0.0063109491020441055, 0.005526051390916109, 0.005504507105797529, 0.004895810503512621, 0.003857805859297514, 0.0037391134537756443"
img57.png,:::::,":, ,, </s>, ;, ., t, w, and, o, a","0.052214235067367554, 0.025052662938833237, 0.011248096823692322, 0.009583498351275921, 0.0056118834763765335, 0.004634276498109102, 0.0045446413569152355, 0.004121811129152775, 0.003933059982955456, 0.0038419505581259727"
img58.png,:::::,":, ,, ;, ., w, a, </s>, and, o, for","0.046092286705970764, 0.022029101848602295, 0.008970369584858418, 0.006931764539331198, 0.006511789746582508, 0.006069655995815992, 0.005462098401039839, 0.0053774164989590645, 0.004877105355262756, 0.00472705252468586"
img59.png,:::::,":, ,, ;, w, ., </s>, a, o, and, for","0.0709071159362793, 0.022486908361315727, 0.011175395920872688, 0.007215377874672413, 0.006493137218058109, 0.005730174016207457, 0.0054252189584076405, 0.005076652392745018, 0.004640435799956322, 0.004532940220087767"
img60.png,:::::,":, ,, ;, </s>, ., w, a, o, and, o","0.05982893332839012, 0.021332664415240288, 0.009881933219730854, 0.008419511839747429, 0.00640522688627243, 0.005854851100593805, 0.004541986156255007, 0.004402243997901678, 0.004071409814059734, 0.003977096173912287"
img61.png,:::::,":, ,, ;, </s>, ., o, t, w, -, /","0.0824965313076973, 0.020295770838856697, 0.012024846859276295, 0.008460535667836666, 0.007152370177209377, 0.005091640166938305, 0.004954301752150059, 0.004221118055284023, 0.0035824161022901535, 0.0034994299057871103"
img62.png,:::::,":, ,, ;, </s>, w, a, ., and, o, for","0.07429676502943039, 0.019841086119413376, 0.009745614603161812, 0.008335866034030914, 0.006098649930208921, 0.005509671289473772, 0.005016612820327282, 0.004731116350740194, 0.004567678086459637, 0.0044793314300477505"
img63.png,:::::,":, ,, w, ;, a, o, for, ., d, b","0.049187783151865005, 0.015119083225727081, 0.008092662319540977, 0.007782638072967529, 0.006528087891638279, 0.005411974620074034, 0.00539087550714612, 0.005103978328406811, 0.004365663509815931, 0.004247908014804125"
img64.png,:::::,":, ,, ;, </s>, t, o, ., w, and, a","0.07520053535699844, 0.015824582427740097, 0.009673373773694038, 0.007330424152314663, 0.00586719810962677, 0.005218393635004759, 0.004998915363103151, 0.0044985366985201836, 0.004032462369650602, 0.003923693206161261"
img65.png,:::::,":, ,, ;, w, </s>, a, for, ., o, and","0.07986228168010712, 0.01934308372437954, 0.010850486345589161, 0.006230910308659077, 0.005717804655432701, 0.005413508042693138, 0.005006677471101284, 0.0046485415659844875, 0.004630419425666332, 0.004487955942749977"
img66.png,:::::,":, ,, w, ;, a, ., and, o, for, </s>","0.07107354700565338, 0.029743820428848267, 0.009808470495045185, 0.009770231321454048, 0.007260619662702084, 0.006662718951702118, 0.00625904556363821, 0.005902842152863741, 0.0057661025784909725, 0.005068729165941477"
img67.png,:::::,":, ,, ;, </s>, ., w, a, and, o, is","0.08523227274417877, 0.02549159713089466, 0.01148996315896511, 0.007418477442115545, 0.007162203546613455, 0.00610227370634675, 0.004606237635016441, 0.0045525734312832355, 0.004327159840613604, 0.0039708251133561134"
img68.png,:::::,":, ,, t, </s>, ;, o, ., l, -, a","0.056835372000932693, 0.014826392754912376, 0.009027858264744282, 0.008480886928737164, 0.00784353818744421, 0.00731098186224699, 0.0054971035569906235, 0.004665331449359655, 0.0032696735579520464, 0.0032189819030463696"
img69.png,:::::,":, ,, ;, </s>, w, ., and, a, for, o","0.08109564334154129, 0.03712829202413559, 0.01376586128026247, 0.008124206215143204, 0.00766185624524951, 0.00760223064571619, 0.005828832741826773, 0.004469120875000954, 0.004264465067535639, 0.004037514328956604"
img70.png,:::::,":, ,, ;, w, ., </s>, a, o, for, and","0.059185974299907684, 0.022818226367235184, 0.01024488266557455, 0.007733243517577648, 0.006563117727637291, 0.006537531036883593, 0.005191854201257229, 0.004934787750244141, 0.004458209034055471, 0.004354934673756361"
img71.png,:::::,":, ,, ;, </s>, w, ., a, o, and, for","0.07562414556741714, 0.029042037203907967, 0.012638063170015812, 0.009804160334169865, 0.007371716201305389, 0.007089310325682163, 0.00479686725884676, 0.004722499288618565, 0.004613101948052645, 0.004055177327245474"
img72.png,:::::,":, ,, ;, w, a, ., o, for, </s>, and","0.0543159656226635, 0.02029639482498169, 0.008695337921380997, 0.008527154102921486, 0.00720868818461895, 0.00609408225864172, 0.00592970522120595, 0.005747267045080662, 0.005680309142917395, 0.005032475106418133"
img73.png,:::::,":, ,, ;, </s>, t, ., o, w, and, a","0.059990618377923965, 0.017120590433478355, 0.009491894394159317, 0.007221051957458258, 0.006224936340004206, 0.005100530106574297, 0.004924329929053783, 0.004082412924617529, 0.0036168175283819437, 0.003519259626045823"
img74.png,:::::,":, ,, ;, </s>, t, o, ., w, and, a","0.06356386095285416, 0.01645258441567421, 0.011088973842561245, 0.00982428714632988, 0.005641613155603409, 0.005136747844517231, 0.0048824092373251915, 0.004031878896057606, 0.003907831385731697, 0.0037728333845734596"
img75.png,:::::,":, ,, ;, w, ., </s>, a, o, for, and","0.07193607091903687, 0.024957740679383278, 0.0116064278408885, 0.007206595502793789, 0.007094867527484894, 0.006459950469434261, 0.0052519021555781364, 0.00489531084895134, 0.004616717807948589, 0.004527422599494457"
img76.png,:::::,":, ,, ;, w, ., </s>, a, o, for, and","0.08080809563398361, 0.021245384588837624, 0.011108405888080597, 0.007604923564940691, 0.006897366140037775, 0.006182759068906307, 0.005607519298791885, 0.004967986606061459, 0.004833983723074198, 0.004249344114214182"
img77.png,:::::,":, ,, ;, </s>, w, ., a, o, for, is","0.05709744244813919, 0.01875533163547516, 0.009034127928316593, 0.00687280111014843, 0.006507037207484245, 0.005855700001120567, 0.004911769647151232, 0.0044201142154634, 0.004317722283303738, 0.004136125091463327"
img78.png,:::::,":, ,, ;, </s>, w, ., a, t, o, o","0.058354709297418594, 0.01924334280192852, 0.010381003841757774, 0.007361234165728092, 0.0054490771144628525, 0.005199545994400978, 0.004942098632454872, 0.004464813973754644, 0.004395593423396349, 0.004210720770061016"
img79.png,:::::,":, ,, ;, </s>, w, a, o, for, and, .","0.04845986142754555, 0.017967209219932556, 0.0076077948324382305, 0.006507291458547115, 0.006233603227883577, 0.005948145408183336, 0.004969861824065447, 0.0047237868420779705, 0.004542821552604437, 0.004489895887672901"
img80.png,:::::,":, ,, ;, </s>, ., w, o, a, and, t","0.0740693211555481, 0.018800953403115273, 0.009830308146774769, 0.007960825227200985, 0.00598571915179491, 0.005535884760320187, 0.004735093098133802, 0.0046254051849246025, 0.004261123016476631, 0.004261123016476631"
img81.png,:::::,":, ,, ;, w, a, </s>, ., o, for, and","0.07514619082212448, 0.02127891406416893, 0.01116948388516903, 0.008767027407884598, 0.006464400794357061, 0.006241085473448038, 0.005749557167291641, 0.005749557167291641, 0.004995302297174931, 0.004692652262747288"
img82.png,:::::,":, ,, ;, ., </s>, w, a, and, o, t","0.06604862213134766, 0.024488503113389015, 0.012265585362911224, 0.00743945362046361, 0.006773699540644884, 0.0060011656023561954, 0.0046192617155611515, 0.004390546586364508, 0.004288839641958475, 0.004108456429094076"
img83.png,:::::,":, ,, ;, w, a, </s>, o, ., for, and","0.05280885100364685, 0.01755109243094921, 0.008322997950017452, 0.007697515655308962, 0.006873107515275478, 0.005787736736238003, 0.005566011648625135, 0.005311125889420509, 0.005167866591364145, 0.004385911859571934"
img84.png,:::::,":, ,, ;, w, a, </s>, o, for, and, .","0.06899430602788925, 0.016451723873615265, 0.008771641179919243, 0.006647096946835518, 0.006195776164531708, 0.0058660428039729595, 0.0050766365602612495, 0.004901261534541845, 0.004480116534978151, 0.004427921026945114"
img85.png,:::::,":, ,, ;, </s>, ., t, o, w, /, and","0.059549327939748764, 0.016090212389826775, 0.010227561928331852, 0.009645510464906693, 0.005604241508990526, 0.005285303108394146, 0.005142741370946169, 0.004036583472043276, 0.0036183702759444714, 0.0033991443924605846"
img86.png,:::::,":, ,, ;, </s>, w, a, ., o, for, o","0.06272895634174347, 0.01943252421915531, 0.008966636843979359, 0.0075212279334664345, 0.006019915454089642, 0.00516925984993577, 0.004990685265511274, 0.004579710308462381, 0.004438806790858507, 0.004153616726398468"
img87.png,:::::,":, ,, ;, w, ., o, a, </s>, for, o","0.05554923415184021, 0.016744185239076614, 0.008720767684280872, 0.006845008581876755, 0.006660376209765673, 0.005351762752979994, 0.005086778663098812, 0.0050471932627260685, 0.00423359265550971, 0.004151707515120506"
img88.png,:::::,":, ,, ;, </s>, ., w, o, t, a, o","0.05319928377866745, 0.01980162039399147, 0.008616961538791656, 0.008063326589763165, 0.005520232953131199, 0.005477273371070623, 0.005246907006949186, 0.0051454221829771996, 0.004134462680667639, 0.003976074047386646"
img89.png,:::::,":, ,, ;, </s>, ., w, o, t, a, o","0.07654381543397903, 0.022102171555161476, 0.011511334218084812, 0.007850047200918198, 0.006873731501400471, 0.004989793989807367, 0.004507903009653091, 0.00436920952051878, 0.003962701186537743, 0.0038407815154641867"
img90.png,:::::,":, ,, ;, </s>, w, ., a, o, for, o","0.0626654103398323, 0.019337153062224388, 0.009169974364340305, 0.006735154893249273, 0.0056274328380823135, 0.005064141470938921, 0.004417022690176964, 0.004297880921512842, 0.004085078369826078, 0.004069151822477579"
img91.png,:::::,":, ,, </s>, ;, ., t, o, w, /, -","0.06135309115052223, 0.019155370071530342, 0.009408801794052124, 0.008942940272390842, 0.005115476902574301, 0.0046759238466620445, 0.004496792331337929, 0.0037719157990068197, 0.003502105362713337, 0.00339435669593513"
img92.png,:::::,":, ,, ;, </s>, w, ., a, o, and, for","0.06625670939683914, 0.021934660151600838, 0.010900942608714104, 0.00682163517922163, 0.006211169995367527, 0.006091034971177578, 0.005149240139871836, 0.004491247236728668, 0.004121400415897369, 0.0038716974668204784"
img93.png,:::::,":, ,, ;, </s>, o, ., t, w, a, o","0.05694883316755295, 0.014342784881591797, 0.00959174893796444, 0.00649010157212615, 0.006241470109671354, 0.006144705228507519, 0.006002362817525864, 0.004289695527404547, 0.0038905846886336803, 0.003669170895591378"
img94.png,:::::,":, ,, ;, w, a, ., </s>, o, for, and","0.07293123006820679, 0.02057119645178318, 0.011010968126356602, 0.008409488014876842, 0.006422641221433878, 0.005623852368444204, 0.005580086726695299, 0.00520121306180954, 0.00520121306180954, 0.0049244100227952"
img95.png,:::::,":, ,, </s>, ;, t, o, ., l, /, 0","0.06388405710458755, 0.013548672199249268, 0.011364646255970001, 0.010972049087285995, 0.007001555059105158, 0.006893006153404713, 0.005714503116905689, 0.0048120939172804356, 0.0038969521410763264, 0.0035621030256152153"
img96.png,:::::,":, ,, ;, w, a, </s>, o, ., for, is","0.05426190793514252, 0.016420163214206696, 0.008288891986012459, 0.00666031101718545, 0.005900708958506584, 0.005146689713001251, 0.005126624833792448, 0.004872788209468126, 0.0044540888629853725, 0.003946103621274233"
img97.png,:::::,":, ,, ;, </s>, w, ., o, a, for, and","0.06996039301156998, 0.026040369644761086, 0.009654850699007511, 0.009284979663789272, 0.0074606905691325665, 0.006258038338273764, 0.005415880586951971, 0.005394766107201576, 0.004911989904940128, 0.004351782146841288"
img98.png,:::::,":, ,, ;, </s>, ., t, o, -, w, l","0.06332742422819138, 0.02284625731408596, 0.0110477264970541, 0.008371900767087936, 0.006494623608887196, 0.00534233171492815, 0.005058018025010824, 0.003862997516989708, 0.0038179925177246332, 0.0037005250342190266"
img99.png,:::::,":, ,, ;, </s>, ., t, w, o, /, and","0.09224919229745865, 0.02225615456700325, 0.012780633755028248, 0.00906282663345337, 0.00848054513335228, 0.00445151049643755, 0.004214605316519737, 0.0036474375519901514, 0.0031442877370864153, 0.0029769514221698046"
img100.png,:::::,":, ,, ;, </s>, ., w, t, a, o, and","0.06902661919593811, 0.020087890326976776, 0.01140111219137907, 0.008276320062577724, 0.006547107826918364, 0.005219809245318174, 0.0048844399861991405, 0.004227130673825741, 0.004227130673825741, 0.004065191838890314"
img101.png,:::::,":, ,, ;, </s>, ., o, t, w, a, o","0.057207122445106506, 0.01710972748696804, 0.009710821323096752, 0.008306105621159077, 0.006006078794598579, 0.005731041077524424, 0.0055114878341555595, 0.004902018699795008, 0.003758508013561368, 0.0036571288947016"
img102.png,:::::,":, ,, ;, ., w, </s>, a, o, for, and","0.06441827118396759, 0.0205893162637949, 0.01072340365499258, 0.007255817297846079, 0.006353406235575676, 0.006086190231144428, 0.0052877734415233135, 0.004612078424543142, 0.004383718129247427, 0.004102067090570927"
img103.png,:::: o,":, ,, w, ;, a, for, o, and, d, .","0.07459548860788345, 0.01930796168744564, 0.01001683808863163, 0.007862306199967861, 0.0076204086653888226, 0.006965617183595896, 0.0063422671519219875, 0.005797300487756729, 0.005663007032126188, 0.005056495778262615"
img104.png,:::::,":, ,, ;, </s>, ., w, o, a, t, for","0.07163653522729874, 0.018834074959158897, 0.010523769073188305, 0.0074043963104486465, 0.005502480547875166, 0.005029674153774977, 0.004508570767939091, 0.004490993916988373, 0.004386959597468376, 0.004010005854070187"
