Image File,Inference Result,Top 10 Words,Top 10 Probabilities
img25.png,",,,,,",",, and, [, (, a, or, for, ;, to, ,","0.4364803731441498, 0.14281582832336426, 0.009718739427626133, 0.00964310672134161, 0.009273686446249485, 0.0069185905158519745, 0.0058717322535812855, 0.005848840344697237, 0.005537571385502815, 0.004983274266123772"
img26.png,",,,,,",",, and, a, [, (, or, for, ;, to, ,","0.4353914260864258, 0.15768831968307495, 0.013250798918306828, 0.009924391284584999, 0.007789744064211845, 0.0072608389891684055, 0.005654747597873211, 0.005416915751993656, 0.004438461735844612, 0.004218698479235172"
img27.png,",,,,a",",, and, a, [, (, or, for, ;, to, o","0.3607979118824005, 0.12864646315574646, 0.01466103084385395, 0.0108103659003973, 0.010642766952514648, 0.007606043014675379, 0.005900498013943434, 0.00558647932484746, 0.005126441828906536, 0.004968717228621244"
img28.png,",,,,,",",, and, [, a, (, or, :, for, ;, o","0.3694090247154236, 0.12667083740234375, 0.011330854147672653, 0.010397776961326599, 0.008824477903544903, 0.007848653942346573, 0.005675299093127251, 0.005565528757870197, 0.0055006882175803185, 0.005067471414804459"
img29.png,",,,,,",",, and, a, (, [, ;, or, o, for, ,","0.4328799247741699, 0.08932981640100479, 0.015767650678753853, 0.008506009355187416, 0.008148257620632648, 0.005733015481382608, 0.005491893272846937, 0.005179347936064005, 0.00480886222794652, 0.0046427370980381966"
img30.png,",,,,,",",, and, a, [, (, or, :, o, ;, for","0.35843396186828613, 0.12290748208761215, 0.010823768563568592, 0.010573036037385464, 0.008973219431936741, 0.007410057354718447, 0.006143153179436922, 0.005930935498327017, 0.0052957297302782536, 0.004673464689403772"
img31.png,",,,,a",",, and, [, a, (, or, for, ;, to, :","0.37615713477134705, 0.12022704631090164, 0.011448049917817116, 0.01100948266685009, 0.00938019622117281, 0.006175760179758072, 0.0058929515071213245, 0.005824296269565821, 0.005471420474350452, 0.005200511310249567"
img32.png,",,,,,",",, and, a, [, o, (, or, ;, for, of","0.3417787551879883, 0.08985759317874908, 0.02020719088613987, 0.008423611521720886, 0.007261606864631176, 0.006768560968339443, 0.006358474958688021, 0.006284397095441818, 0.004670167341828346, 0.0040575116872787476"
img33.png,",,,,,",",, and, a, (, [, for, or, ;, that, to","0.4135010540485382, 0.1778445839881897, 0.012102475389838219, 0.011548263020813465, 0.009877752512693405, 0.005991159938275814, 0.005045062396675348, 0.004947482142597437, 0.004908980801701546, 0.004665920045226812"
img34.png,",,,,,",",, and, a, o, ;, (, or, [, </s>, :","0.33169201016426086, 0.0706213042140007, 0.024597490206360817, 0.007472563534975052, 0.006292529404163361, 0.005531487986445427, 0.005403351504355669, 0.005216690246015787, 0.004307927563786507, 0.004291132558137178"
img35.png,",,,,,",",, and, a, [, (, ;, o, for, or, ,","0.3813627362251282, 0.10507647693157196, 0.01662551239132881, 0.009326067753136158, 0.007671413943171501, 0.006261225789785385, 0.005503970663994551, 0.005439847242087126, 0.005211054813116789, 0.004457251168787479"
img36.png,",,,,,",",, and, [, (, a, for, or, ;, o, of","0.4705278277397156, 0.13168564438819885, 0.011779434978961945, 0.011065754108130932, 0.008685610257089138, 0.005564210470765829, 0.005351048894226551, 0.004667268134653568, 0.004233028274029493, 0.003564567305147648"
img37.png,",,,,,",",, and, [, a, ;, or, for, (, ,, to","0.4721619784832001, 0.17643405497074127, 0.008647948503494263, 0.006527814082801342, 0.005715945269912481, 0.0055400836281478405, 0.005475539714097977, 0.00514379283413291, 0.0042810444720089436, 0.003928507678210735"
img38.png,",,,,o",",, and, [, a, (, ;, or, :, for, ,","0.4300541877746582, 0.13013844192028046, 0.010434955358505249, 0.010353749617934227, 0.008063508197665215, 0.007143872324377298, 0.006304445676505566, 0.005853479728102684, 0.00502634234726429, 0.004967783577740192"
img39.png,",,,,a",",, and, a, [, or, (, ;, to, for, ,","0.40426528453826904, 0.14302347600460052, 0.012793614529073238, 0.009287170134484768, 0.00832496490329504, 0.008132116869091988, 0.0065855891443789005, 0.0063086082227528095, 0.005766534246504307, 0.0050493464805185795"
img40.png,",,,,,",",, and, a, [, ;, (, or, for, to, ,","0.44982314109802246, 0.12393930554389954, 0.012562667950987816, 0.008434176445007324, 0.007299171295017004, 0.0070470175705850124, 0.006910716183483601, 0.005980726331472397, 0.005075776483863592, 0.004881326574832201"
img41.png,",,,,,",",, and, [, (, a, or, for, ;, to, ,","0.4718334972858429, 0.18049240112304688, 0.009491304866969585, 0.009127698838710785, 0.008310865610837936, 0.006625999230891466, 0.005756767466664314, 0.004735387861728668, 0.004294810816645622, 0.004130278714001179"
img42.png,",,,,,",",, and, a, [, (, or, for, ;, to, ,","0.4038752615451813, 0.11661975085735321, 0.015060020610690117, 0.01084732636809349, 0.010270042344927788, 0.00640177121385932, 0.006327189039438963, 0.0061565241776406765, 0.005518672522157431, 0.004870211705565453"
img43.png,",,,,,",",, and, a, [, (, for, or, ;, to, ,","0.44649538397789, 0.13406221568584442, 0.014020094648003578, 0.009635861031711102, 0.008981608785688877, 0.006172963883727789, 0.0057090581394732, 0.005598635412752628, 0.004659597761929035, 0.004641431383788586"
img44.png,",,,,,",",, and, a, [, (, for, or, :, ;, of","0.34947913885116577, 0.12558797001838684, 0.01272977702319622, 0.010803621262311935, 0.009760258719325066, 0.006375978700816631, 0.006301696412265301, 0.005943065509200096, 0.005919896066188812, 0.005539545789361"
img45.png,",,,,,",",, and, a, [, (, o, or, ;, for, :","0.28959888219833374, 0.082325778901577, 0.020333031192421913, 0.010968849062919617, 0.008443024009466171, 0.00790056586265564, 0.006999513134360313, 0.006999513134360313, 0.005061292089521885, 0.004944047424942255"
img46.png,",,,,,",",, and, a, [, ;, :, (, for, or, to","0.4316222667694092, 0.12758728861808777, 0.010637928731739521, 0.009461570531129837, 0.008252527564764023, 0.007905437611043453, 0.007874617353081703, 0.005920899100601673, 0.005874822847545147, 0.0053282324224710464"
img47.png,",,,,,",",, and, [, a, (, or, :, ;, for, </s>","0.38709497451782227, 0.14352117478847504, 0.011598288081586361, 0.009843340143561363, 0.009392580948770046, 0.007117641158401966, 0.0064051831141114235, 0.005993654485791922, 0.005993654485791922, 0.005066916812211275"
img48.png,",,,,,",",, and, a, [, o, or, ;, (, l, s","0.26156818866729736, 0.09039554744958878, 0.018222050741314888, 0.008777255192399025, 0.008743034675717354, 0.007960624061524868, 0.005579162854701281, 0.005557411815971136, 0.004942864179611206, 0.004734973888844252"
img49.png,",,,,,",",, and, (, [, a, or, for, ;, to, of","0.4419113099575043, 0.14572688937187195, 0.01089151669293642, 0.01080675795674324, 0.010073007084429264, 0.007968403398990631, 0.006157505791634321, 0.004870987497270107, 0.004776774439960718, 0.004315455909818411"
img50.png,",,,,,",",, and, a, (, [, or, for, o, ,, ;","0.418880820274353, 0.09949292242527008, 0.018694166094064713, 0.009039908647537231, 0.007436024956405163, 0.005504441447556019, 0.005272931419312954, 0.004972848109900951, 0.004972848109900951, 0.004934148862957954"
img51.png,",,,,,",",, and, [, a, (, or, :, o, ;, for","0.363298237323761, 0.11887072771787643, 0.01292659156024456, 0.009606228210031986, 0.009457296691834927, 0.007000666111707687, 0.005516392178833485, 0.00506212655454874, 0.0049448623321950436, 0.004681701771914959"
img52.png,",,,,,",",, and, (, [, a, for, ;, or, to, ,","0.4402293860912323, 0.13852432370185852, 0.012586294673383236, 0.010434404015541077, 0.009725933894515038, 0.006632511038333178, 0.006328785791993141, 0.00592216569930315, 0.005371170584112406, 0.005085322540253401"
img53.png,",,,,,",",, and, a, [, (, ;, :, or, for, to","0.38257816433906555, 0.1185171902179718, 0.010938028804957867, 0.010938028804957867, 0.009103435091674328, 0.00787836592644453, 0.007576549891382456, 0.006556957960128784, 0.006430135108530521, 0.005066824611276388"
img54.png,",,,,,",",, and, a, (, [, ;, for, ,, or, to","0.47309401631355286, 0.1168459802865982, 0.013525905087590218, 0.01241206657141447, 0.009296208620071411, 0.006096602883189917, 0.0055945566855371, 0.0053175510838627815, 0.0049179308116436005, 0.004109085071831942"
img55.png,",,,,,",",, and, a, [, (, ;, for, o, ,, or","0.38195160031318665, 0.09433538466691971, 0.019016249105334282, 0.009053091518580914, 0.008808900602161884, 0.006833632942289114, 0.00568745331838727, 0.005405848380178213, 0.005198753904551268, 0.005098200403153896"
img56.png,",,,,,",",, and, (, [, a, for, ,, to, ;, or","0.4476213753223419, 0.14993438124656677, 0.013411804102361202, 0.009660161100327969, 0.007884393446147442, 0.007641816046088934, 0.005836340598762035, 0.005656775552779436, 0.005590871907770634, 0.004933926742523909"
img57.png,",,,,,",",, and, a, (, [, ;, or, for, ,, to","0.44348058104515076, 0.10370279103517532, 0.014593723230063915, 0.012679247185587883, 0.00885154027491808, 0.006920567713677883, 0.0064255292527377605, 0.006083569023758173, 0.005517556797713041, 0.004984697792679071"
img58.png,",,,,,",",, and, [, (, a, for, ;, or, :, to","0.4427543580532074, 0.172035813331604, 0.011346991173923016, 0.00970559660345316, 0.009189072996377945, 0.006936276331543922, 0.005444345995783806, 0.005380917340517044, 0.004693319555372, 0.004620556253939867"
img59.png,",,,,,",",, and, [, (, a, or, for, ;, of, :","0.4347933828830719, 0.1305486410856247, 0.010467847809195518, 0.010145786218345165, 0.00945691205561161, 0.006058325991034508, 0.005559431854635477, 0.005367379169911146, 0.004906181711703539, 0.004718228708952665"
img60.png,",,,,,",",, and, (, a, [, ;, or, for, ,, to","0.4674674868583679, 0.11636187136173248, 0.01336504053324461, 0.012457586824893951, 0.009701978415250778, 0.006488206330686808, 0.006215320434421301, 0.0057707298547029495, 0.005132593680173159, 0.005013696849346161"
img61.png,",,,,,",",, and, (, [, a, for, to, or, ;, ,","0.4107767641544342, 0.1583685576915741, 0.011206427589058876, 0.010610031895339489, 0.008796025067567825, 0.006717853248119354, 0.006237315479665995, 0.006212999112904072, 0.0059053716249763966, 0.005440283566713333"
img62.png,",,,,,",",, and, a, (, [, ;, ,, or, for, o","0.47151046991348267, 0.10438947379589081, 0.01651681214570999, 0.0069663929753005505, 0.006699514575302601, 0.006518806796520948, 0.005320494994521141, 0.004604504443705082, 0.0045331185683608055, 0.004208857659250498"
img63.png,",,,,,",",, and, [, a, (, or, for, ;, ,, to","0.4807712435722351, 0.15854153037071228, 0.009447064250707626, 0.008944300934672356, 0.007590929511934519, 0.005531991366297007, 0.005382775329053402, 0.0051765646785497665, 0.004750282038003206, 0.004111026879400015"
img64.png,",,,,,",",, and, a, (, [, ;, for, ,, or, o","0.4489463269710541, 0.10175096988677979, 0.018969660624861717, 0.007907731458544731, 0.006329268217086792, 0.0056735193356871605, 0.00541371013969183, 0.004929238930344582, 0.004216201137751341, 0.004183391109108925"
img65.png,",,,,,",",, and, a, (, [, or, ;, for, ,, o","0.41347789764404297, 0.10702276974916458, 0.017200123518705368, 0.008317435160279274, 0.007813507691025734, 0.005391158629208803, 0.0052049183286726475, 0.005144278984516859, 0.0046113021671772, 0.004452003166079521"
img66.png,",,,,,",",, and, a, [, (, or, :, ;, o, for","0.436596542596817, 0.13109004497528076, 0.009422233328223228, 0.009348907507956028, 0.009203966706991196, 0.00647579925134778, 0.005368626210838556, 0.0048124054446816444, 0.004793643951416016, 0.003989624325186014"
img67.png,",,,,,",",, and, [, a, (, ;, :, for, or, ,","0.4078333377838135, 0.14886592328548431, 0.011389975436031818, 0.01013045385479927, 0.008140048012137413, 0.007127664517611265, 0.006515212822705507, 0.0059090410359203815, 0.00588600430637598, 0.00463805953040719"
img68.png,",,,,,",",, and, a, (, [, for, ;, ,, to, or","0.4741935431957245, 0.13908050954341888, 0.012636830098927021, 0.010641278699040413, 0.0071442159824073315, 0.006379066966474056, 0.00567365949973464, 0.005006986670196056, 0.004488234408199787, 0.004470736254006624"
img69.png,",,,,,",",, and, a, [, or, ;, for, :, of, o","0.30357813835144043, 0.14565838873386383, 0.014309899881482124, 0.009989920072257519, 0.008090083487331867, 0.006759518291801214, 0.006602933630347252, 0.0062271598726511, 0.006059193052351475, 0.005669893231242895"
img70.png,",,,,,",",, and, [, (, a, or, ;, :, for, ,","0.48304352164268494, 0.1250288188457489, 0.010103876702487469, 0.009417849592864513, 0.008642304688692093, 0.006224818527698517, 0.0055364686995744705, 0.005471966229379177, 0.004717129748314619, 0.00413045659661293"
img71.png,",,,,,",",, and, [, a, (, :, ;, for, or, to","0.4042397439479828, 0.10965298116207123, 0.011289614252746105, 0.011028090491890907, 0.008588685654103756, 0.007346291095018387, 0.007232398260384798, 0.005545272026211023, 0.005108544137328863, 0.004836672451347113"
img72.png,",,,,,",",, and, [, (, a, for, or, ;, :, of","0.4056938886642456, 0.11992288380861282, 0.012346978299319744, 0.011967102065682411, 0.01072724163532257, 0.005901049356907606, 0.005393995437771082, 0.005106932483613491, 0.004930511582642794, 0.004854070954024792"
img73.png,",,,,,",",, and, a, (, [, for, ,, ;, or, to","0.5110552310943604, 0.1140318363904953, 0.015193271450698376, 0.008724762126803398, 0.005880453623831272, 0.0054598161950707436, 0.004818270914256573, 0.004818270914256573, 0.004010121338069439, 0.003796706208959222"
img74.png,",,,,,",",, and, (, a, [, ,, ;, for, or, to","0.5220725536346436, 0.10442107915878296, 0.014021881856024265, 0.01306983083486557, 0.0081788906827569, 0.005687525495886803, 0.005599348805844784, 0.00553411478176713, 0.004464189987629652, 0.0037592248991131783"
img75.png,",,,,,",",, and, a, [, (, or, ;, for, to, of","0.4145137369632721, 0.13352565467357635, 0.011397067457437515, 0.009229626506567001, 0.007621798664331436, 0.006570400204509497, 0.005912720691412687, 0.005798358470201492, 0.005137061234563589, 0.00509708421304822"
img76.png,",,,,,",",, and, [, a, (, or, for, ;, :, ,","0.42390891909599304, 0.13548943400382996, 0.01061235275119543, 0.00958746112883091, 0.008460905402898788, 0.006641040090471506, 0.00570261524990201, 0.005636177491396666, 0.00511179119348526, 0.004564316011965275"
img77.png,",,,,,",",, and, (, [, a, for, or, to, ;, ,","0.4237974286079407, 0.15348926186561584, 0.011743714101612568, 0.011561645194888115, 0.00839285273104906, 0.00717878807336092, 0.006691365968436003, 0.00614034291356802, 0.0056127277202904224, 0.0052726692520082"
img78.png,",,,,,",",, and, a, (, [, ;, for, or, ,, to","0.4943821430206299, 0.10860134661197662, 0.012970579788088799, 0.012089910916984081, 0.009125943295657635, 0.0058921524323523045, 0.0057332213036715984, 0.005535164847970009, 0.005059550050646067, 0.004145646933466196"
img79.png,",,,,,",",, and, a, (, [, for, ,, ;, or, to","0.5097747445106506, 0.11463824659585953, 0.014461196959018707, 0.012761961668729782, 0.008839951828122139, 0.0053617022931575775, 0.005196739453822374, 0.005056566558778286, 0.0049781715497374535, 0.004325110465288162"
img80.png,",,,,,",",, and, (, [, a, or, ;, :, for, to","0.42994460463523865, 0.14628128707408905, 0.015783559530973434, 0.011821339838206768, 0.010190632194280624, 0.006657124496996403, 0.006553915329277515, 0.006302839145064354, 0.006085104774683714, 0.005266218911856413"
img81.png,",,,,,",",, and, [, a, (, or, for, ;, of, to","0.4158979654312134, 0.14713896811008453, 0.01082656066864729, 0.010012932121753693, 0.00993501115590334, 0.006315076723694801, 0.005094167310744524, 0.004937436431646347, 0.004602196626365185, 0.0044086347334086895"
img82.png,",,,,,",",, and, (, [, a, or, ;, for, :, ,","0.49771848320961, 0.136068657040596, 0.010329817421734333, 0.00993408914655447, 0.007267934735864401, 0.007099572569131851, 0.005034351255744696, 0.0049563003703951836, 0.004583828616887331, 0.004442798905074596"
img83.png,",,,,,",",, and, a, (, [, or, for, ;, to, o","0.4169609546661377, 0.15459442138671875, 0.013508311472833157, 0.01052028313279152, 0.009284117259085178, 0.007118379697203636, 0.006184555124491453, 0.005167389288544655, 0.004650147166103125, 0.004267214797437191"
img84.png,",,,,,",",, and, a, (, [, for, ;, or, o, ,","0.4204045236110687, 0.11315034329891205, 0.01592324487864971, 0.012019495479762554, 0.010280818678438663, 0.006333828903734684, 0.005375450477004051, 0.005230456590652466, 0.004526583477854729, 0.004387314897030592"
img85.png,",,,,,",",, and, (, a, for, [, to, ,, ;, or","0.46412771940231323, 0.16039824485778809, 0.01638571359217167, 0.0075607639737427235, 0.007214531768113375, 0.007214531768113375, 0.005981056950986385, 0.005361384712159634, 0.005176173057407141, 0.00505626667290926"
img86.png,",,,,a",",, and, a, (, [, ;, for, or, ,, to","0.42486876249313354, 0.1049351841211319, 0.014882972463965416, 0.014538208954036236, 0.010389990173280239, 0.006426140200346708, 0.006084147375077009, 0.00553967896848917, 0.005224415101110935, 0.005103391595184803"
img87.png,",,,,,",",, and, (, [, a, or, for, ;, ,, to","0.4744220972061157, 0.1665378212928772, 0.009249758906662464, 0.009035487659275532, 0.00816288311034441, 0.006820343900471926, 0.005523283034563065, 0.00466927420347929, 0.004561110865324736, 0.004472890868782997"
img88.png,",,,,,",",, and, (, a, [, for, or, ;, to, ,","0.512840211391449, 0.1306833028793335, 0.012738792225718498, 0.010727138258516788, 0.008097268640995026, 0.005900993011891842, 0.00580950640141964, 0.005393944215029478, 0.005047386512160301, 0.00498858280479908"
img89.png,",,,,,",",, and, (, [, a, or, for, :, ;, to","0.43893688917160034, 0.14250193536281586, 0.012846940197050571, 0.011249156668782234, 0.008294607512652874, 0.0065359934233129025, 0.005858826916664839, 0.0057455068454146385, 0.005503858905285597, 0.004353910684585571"
img90.png,",,,,,",",, and, a, (, [, for, ;, or, to, ,","0.4305754601955414, 0.12628737092018127, 0.012901067733764648, 0.012701055034995079, 0.008936308324337006, 0.00666689220815897, 0.0058149672113358974, 0.005658118519932032, 0.005636058747768402, 0.004801982548087835"
img91.png,",,,,",",, and, a, (, [, </s>, ;, for, ,, to","0.43831607699394226, 0.10249513387680054, 0.015718137845396996, 0.010227987542748451, 0.008990977890789509, 0.008315294049680233, 0.0082505838945508, 0.006350701674818993, 0.00632594246417284, 0.0056927320547401905"
img92.png,",,,,,",",, and, (, [, a, for, or, ;, ,, to","0.4449383020401001, 0.14558325707912445, 0.01131422445178032, 0.010142005048692226, 0.009162537753582, 0.00659952824935317, 0.006346703972667456, 0.005801357328891754, 0.004904352594166994, 0.00484721502289176"
img93.png,",,,,,",",, and, (, [, a, for, ,, or, ;, to","0.46436336636543274, 0.17082975804805756, 0.008843916468322277, 0.008505111560225487, 0.007683727890253067, 0.006320462562143803, 0.005491312593221664, 0.005385101307183504, 0.005260355770587921, 0.0049223811365664005"
img94.png,",,,,,",",, and, [, a, (, or, ;, for, :, to","0.38315072655677795, 0.1387680023908615, 0.011844527907669544, 0.010954398661851883, 0.007325762417167425, 0.006748809013515711, 0.006618274375796318, 0.006290581077337265, 0.004785622004419565, 0.004711427725851536"
img95.png,",,,,,",",, and, (, </s>, ,, for, ;, to, a, or","0.48229944705963135, 0.14481253921985626, 0.011342596262693405, 0.007734978571534157, 0.00636261934414506, 0.0060712541453540325, 0.005953825544565916, 0.005907492246478796, 0.005770645570009947, 0.005112508777529001"
img96.png,",,,,,",",, and, a, (, [, for, ;, or, to, ,","0.4495510756969452, 0.13082681596279144, 0.015747584402561188, 0.010738919489085674, 0.00842907465994358, 0.0060949972830712795, 0.0052337320521473885, 0.0049551972188055515, 0.004746788181364536, 0.004390061367303133"
img97.png,",,,,a",",, and, a, [, (, ;, or, for, :, o","0.3433164954185486, 0.08886250108480453, 0.015932166948914528, 0.013105443678796291, 0.009892508387565613, 0.008297850377857685, 0.007181190419942141, 0.006362182553857565, 0.006142398342490196, 0.005884056910872459"
img98.png,",,,,,",",, and, a, (, [, ;, for, :, to, ,","0.4495007395744324, 0.1084471046924591, 0.011610240675508976, 0.01151988934725523, 0.009776802733540535, 0.00879817083477974, 0.0063618868589401245, 0.00631237868219614, 0.005815235432237387, 0.005769980605691671"
img99.png,",,,,,",",, and, [, a, ;, :, (, for, or, </s>","0.41601401567459106, 0.14377060532569885, 0.009263032115995884, 0.008978039026260376, 0.00792309083044529, 0.006619990803301334, 0.006619990803301334, 0.006316838786005974, 0.005980663001537323, 0.0046034809201955795"
img100.png,",,,,,",",, and, (, [, a, for, ;, or, :, to","0.38876479864120483, 0.12233026325702667, 0.011739679612219334, 0.011378487572073936, 0.009885801933705807, 0.006767916493117809, 0.006407734472304583, 0.00554543174803257, 0.0055238124914467335, 0.005009880289435387"
img101.png,",,,,,",",, and, (, [, a, for, or, to, ;, ,","0.406810998916626, 0.1763395220041275, 0.011540340259671211, 0.008509312756359577, 0.0075388336554169655, 0.006549851968884468, 0.0062743742018938065, 0.006153016816824675, 0.0049248128198087215, 0.004886487498879433"
img102.png,",,,,,",",, and, [, (, a, for, or, ;, of, :","0.4126240313053131, 0.1693405658006668, 0.011345110833644867, 0.009703987278044224, 0.007982281967997551, 0.006566046737134457, 0.006240938790142536, 0.0051537491381168365, 0.004583839327096939, 0.00454816734418273"
img103.png,",,,,,",",, and, a, [, o, ;, (, or, for, :","0.3471358120441437, 0.08117368817329407, 0.022541118785738945, 0.0063085355795919895, 0.006210731342434883, 0.006210731342434883, 0.006114443298429251, 0.004761932883411646, 0.004724875558167696, 0.004009949509054422"
img104.png,",,,,,",",, and, (, a, [, for, ;, or, to, of","0.42761608958244324, 0.1264030635356903, 0.014632217586040497, 0.012613760307431221, 0.011218910105526447, 0.006518420297652483, 0.006005050148814917, 0.005641222465783358, 0.0052172779105603695, 0.004622252192348242"
