Image File,Inference Result,Top 10 Words,Top 10 Probabilities
img21.png,tteoo,"t, c, o, e, m, ;, d, ve, ', :","0.016182342544198036, 0.014449206180870533, 0.014336761087179184, 0.014169733971357346, 0.01357377227395773, 0.009969652630388737, 0.008971716277301311, 0.007948499172925949, 0.007825270295143127, 0.007794762030243874"
img22.png,tteoo,"t, c, o, e, m, ;, d, ve, ', :","0.016191652044653893, 0.014401152729988098, 0.014401152729988098, 0.014012705534696579, 0.013423350639641285, 0.00978244561702013, 0.009012010879814625, 0.00789118092507124, 0.007768839132040739, 0.007738551124930382"
img23.png,tteoo,"t, e, c, m, o, ;, :, ve, ', d","0.01616712100803852, 0.013991476967930794, 0.01335076056420803, 0.01335076056420803, 0.013246864080429077, 0.010077683255076408, 0.00812933873385191, 0.008034628815948963, 0.008003304712474346, 0.007848506793379784"
img24.png,teooo,"t, o, e, c, m, ;, d, ve, ', :","0.015519797801971436, 0.015279185958206654, 0.015219618566334248, 0.014466041699051857, 0.012866364791989326, 0.009674177505075932, 0.008339662104845047, 0.007895832881331444, 0.007865050807595253, 0.007652904372662306"
img25.png,ootoo,"o, t, c, e, m, ;, d, ve, r, -","0.015626952052116394, 0.015444893389940262, 0.015264954417943954, 0.014340098015964031, 0.013314329087734222, 0.009441273286938667, 0.009294901043176651, 0.007735901977866888, 0.007556700613349676, 0.007527239620685577"
img26.png,teooo,"t, e, o, c, m, ;, d, ve, ', :","0.015703432261943817, 0.014752009883522987, 0.014523301273584366, 0.014076465740799904, 0.013120709918439388, 0.010099370963871479, 0.008210730738937855, 0.008051919750869274, 0.008051919750869274, 0.007865398190915585"
img27.png,teooo,"t, o, e, c, m, ;, ', d, :, ve","0.015753554180264473, 0.01445627398788929, 0.01445627398788929, 0.014232151210308075, 0.012462087906897068, 0.010412463918328285, 0.008269174955785275, 0.00823693722486496, 0.008046128787100315, 0.007798574864864349"
img28.png,eoooo,"e, o, c, t, m, ;, d, :, ', r","0.016480477526783943, 0.01641622744500637, 0.015603402629494667, 0.014830825850367546, 0.012057374231517315, 0.009764360263943672, 0.009208668023347855, 0.008450348861515522, 0.007784826681017876, 0.007604491431266069"
img29.png,tteoo,"t, c, e, o, m, ;, :, d, ve, '","0.016146326437592506, 0.013756842352449894, 0.013703210279345512, 0.013490761630237103, 0.012973938137292862, 0.010465654544532299, 0.00808723084628582, 0.008055701851844788, 0.007961849682033062, 0.007869090884923935"
img30.png,eoooo,"e, o, c, t, m, ;, d, :, ', h","0.017802119255065918, 0.01718713715672493, 0.015710314735770226, 0.014137753285467625, 0.011951777152717113, 0.009792936034500599, 0.009056984446942806, 0.00857498124241829, 0.008024044334888458, 0.007363277021795511"
img31.png,teooo,"t, o, c, e, m, ;, d, :, ', ve","0.015710990875959396, 0.015347044914960861, 0.015287213027477264, 0.0149330860003829, 0.013543720357120037, 0.010303518734872341, 0.00916413962841034, 0.00793090183287859, 0.007869183085858822, 0.007807943969964981"
img32.png,teooo,"t, e, o, c, m, ;, :, ', d, ve","0.01592174731194973, 0.015431885607540607, 0.014496915973722935, 0.01399611309170723, 0.011971510946750641, 0.010441736318171024, 0.009359912015497684, 0.00862275529652834, 0.008037291467189789, 0.007699253968894482"
img33.png,eoooo,"e, o, c, t, m, ;, d, :, ', ve","0.01684528961777687, 0.016327014192938805, 0.015824684873223305, 0.014865915291011333, 0.011852141469717026, 0.010624189861118793, 0.009449350647628307, 0.009158625267446041, 0.008339022286236286, 0.007592767011374235"
img34.png,tttet,"t, c, e, o, m, ;, :, ', ve, d","0.016813108697533607, 0.013884215615689754, 0.013562588021159172, 0.012445731088519096, 0.011875798925757408, 0.01164610031992197, 0.010728891007602215, 0.00842120312154293, 0.00788014568388462, 0.0076675922609865665"
img35.png,teooo,"t, e, o, c, m, ;, d, :, ', ve","0.015728292986750603, 0.01477536465972662, 0.014603225514292717, 0.013989034108817577, 0.013141481205821037, 0.010395767167210579, 0.00845169834792614, 0.008288228884339333, 0.007908682338893414, 0.007877849973738194"
img36.png,eoooo,"e, o, t, c, ;, m, :, ', d, r","0.01825711876153946, 0.01592414267361164, 0.014612815342843533, 0.013998218812048435, 0.01133610401302576, 0.010859321802854538, 0.009926223196089268, 0.009508739225566387, 0.007944849319756031, 0.007290603592991829"
img37.png,ooooo,"o, c, e, t, m, ;, d, ', ve, -","0.015903538092970848, 0.015057167038321495, 0.015057167038321495, 0.014939991757273674, 0.012289302423596382, 0.009836233220994473, 0.008714419789612293, 0.007903635501861572, 0.007600852288305759, 0.007571219466626644"
img38.png,ooooo,"o, c, t, e, m, ;, d, :, r, '","0.01598934642970562, 0.015436988323926926, 0.015197659842669964, 0.015138409100472927, 0.012999247759580612, 0.009585043415427208, 0.009363006800413132, 0.007701799273490906, 0.007671772502362728, 0.007641863077878952"
img39.png,toeto,"t, c, o, e, m, ;, d, ve, ', r","0.01545764971524477, 0.01463500875979662, 0.01463500875979662, 0.014019479975104332, 0.013482403010129929, 0.00956045463681221, 0.008911323733627796, 0.007803015876561403, 0.0076520913280546665, 0.007445689756423235"
img40.png,toeto,"t, o, c, e, m, ;, d, ve, r, :","0.01564101316034794, 0.014924759976565838, 0.014808614738285542, 0.01424130517989397, 0.013803145848214626, 0.009523884393274784, 0.008981878869235516, 0.007803591433912516, 0.007593102753162384, 0.007563500665128231"
img41.png,eoooo,"e, o, t, c, m, ;, ', :, ve, d","0.016506507992744446, 0.014912387356162071, 0.0148542495444417, 0.01389987301081419, 0.012805163860321045, 0.010050887241959572, 0.00839783065021038, 0.008365090005099773, 0.00795090664178133, 0.00782763957977295"
img42.png,teooo,"t, o, e, c, m, ;, d, ', :, ve","0.0156059255823493, 0.01524441409856081, 0.015184981748461723, 0.014603255316615105, 0.013192941434681416, 0.009958554990589619, 0.008584810420870781, 0.008096247911453247, 0.008064682595431805, 0.007877864874899387"
img43.png,teooo,"t, e, o, c, m, ;, d, ve, ', :","0.015139635652303696, 0.01502181775867939, 0.01455964520573616, 0.013784795068204403, 0.013153543695807457, 0.009774883277714252, 0.008295835927128792, 0.007946924306452274, 0.007885080762207508, 0.00755344470962882"
img44.png,ooooo,"o, e, c, t, m, ;, d, :, ', r","0.016303936019539833, 0.016051167622208595, 0.015557324513792992, 0.014671954326331615, 0.012258877046406269, 0.009472925215959549, 0.009399207308888435, 0.008327235467731953, 0.007853331044316292, 0.007523030508309603"
img45.png,teooo,"t, o, c, e, m, ;, d, :, ', ve","0.015716316178441048, 0.01523277536034584, 0.015055308118462563, 0.014821898192167282, 0.012192160822451115, 0.010387850925326347, 0.008816054090857506, 0.008679373189806938, 0.007964640855789185, 0.007629659026861191"
img46.png,ooooo,"o, c, t, e, m, ;, d, ve, ', r","0.01571335457265377, 0.015349354594945908, 0.01528951246291399, 0.014646456576883793, 0.01302682887762785, 0.009567932225763798, 0.00938287191092968, 0.007568858098238707, 0.0075393496081233025, 0.007393525447696447"
img47.png,ootoo,"o, t, c, e, m, d, ;, ve, r, '","0.016005070880055428, 0.015452167950570583, 0.015331917442381382, 0.014629818499088287, 0.012661052867770195, 0.009445720352232456, 0.009299278259277344, 0.007800247985869646, 0.007472180295735598, 0.007472180295735598"
img48.png,eoooo,"e, t, o, c, m, ;, :, ', d, ve","0.016270071268081665, 0.015525010414421558, 0.01540419366210699, 0.01424655131995678, 0.011857030913233757, 0.01092320866882801, 0.009829823859035969, 0.008708741515874863, 0.008245270699262619, 0.007419940084218979"
img49.png,eoooo,"e, o, t, c, m, ;, d, ', :, ve","0.01582028903067112, 0.0152142234146595, 0.015036973170936108, 0.01480384636670351, 0.013013415969908237, 0.010254324413836002, 0.008175459690392017, 0.007986076176166534, 0.007923928089439869, 0.007862263359129429"
img50.png,ttttt,"t, e, m, o, c, ;, ', :, ve, d","0.016399886459112167, 0.013333014212548733, 0.012623443268239498, 0.012623443268239498, 0.012574229389429092, 0.010924680158495903, 0.008409025147557259, 0.008311057463288307, 0.008214231580495834, 0.007420939393341541"
img51.png,eoooo,"e, o, c, t, m, ;, d, :, ', ve","0.017031151801347733, 0.016898613423109055, 0.015567732974886894, 0.015266625210642815, 0.011843306943774223, 0.010051283054053783, 0.009259676560759544, 0.008464029058814049, 0.008076434023678303, 0.007616802118718624"
img52.png,toeto,"t, o, c, e, m, ;, d, ve, ', :","0.01609962433576584, 0.01542249508202076, 0.015124197117984295, 0.014947994612157345, 0.013610304333269596, 0.009764916263520718, 0.008925856091082096, 0.007877039723098278, 0.007754918187856674, 0.007694568485021591"
img53.png,coooo,"c, o, t, e, m, ;, d, :, r, ve","0.015947846695780754, 0.015823738649487495, 0.015040252357721329, 0.015040252357721329, 0.01276449766010046, 0.009710717014968395, 0.009375255554914474, 0.007956676185131073, 0.007742058485746384, 0.007651860360056162"
img54.png,tteoo,"t, o, c, e, m, ;, d, ve, ', :","0.01630260981619358, 0.014443311840295792, 0.014330913312733173, 0.014108732342720032, 0.01362134050577879, 0.010201912373304367, 0.009003154933452606, 0.008007572032511234, 0.007976354099810123, 0.007791582029312849"
img55.png,tteoo,"t, c, o, e, m, ;, d, ve, :, '","0.0160832442343235, 0.01419341191649437, 0.014028055593371391, 0.013864622451364994, 0.013703093864023685, 0.010223130695521832, 0.008575177751481533, 0.007992943748831749, 0.007899823598563671, 0.007838346995413303"
img56.png,teooo,"t, e, o, c, m, ;, d, ve, ', r","0.015413634479045868, 0.014997878111898899, 0.014765356667339802, 0.014650452882051468, 0.013549454510211945, 0.009990740567445755, 0.008612556383013725, 0.008027785457670689, 0.008027785457670689, 0.00760055473074317"
img57.png,ttoto,"t, c, o, m, e, ;, d, ve, ', :","0.016209110617637634, 0.014816327020525932, 0.014586621895432472, 0.013864387758076191, 0.013596225529909134, 0.009908431209623814, 0.009381113573908806, 0.007868891581892967, 0.007656642235815525, 0.007567439693957567"
img58.png,eoooo,"e, o, c, t, m, ;, d, :, ', ve","0.016682814806699753, 0.015918852761387825, 0.015012908726930618, 0.014780154451727867, 0.011646481230854988, 0.0103182103484869, 0.008825632743537426, 0.008355941623449326, 0.008290914818644524, 0.0077582295052707195"
img59.png,eoooo,"e, o, c, t, m, ;, d, :, ', ve","0.016530891880393028, 0.01595982536673546, 0.01565113477408886, 0.014702880755066872, 0.012478171847760677, 0.01010513212531805, 0.009058182127773762, 0.008542678318917751, 0.008183385245501995, 0.007747873663902283"
img60.png,toeto,"t, o, c, e, m, ;, d, ve, ', r","0.016009118407964706, 0.014806012623012066, 0.014690792188048363, 0.014183292165398598, 0.013639938086271286, 0.009672164916992188, 0.009338036179542542, 0.007987244985997677, 0.007651312276721001, 0.007415906060487032"
img61.png,toeto,"t, o, c, e, m, ;, d, ve, ', r","0.015317895449697971, 0.015021621249616146, 0.014904721640050411, 0.0145026920363307, 0.013412797823548317, 0.00936364196240902, 0.00896981917321682, 0.008071963675320148, 0.007612586487084627, 0.007465345785021782"
img62.png,ttttt,"t, o, m, e, c, ;, :, d, ', ve","0.016881927847862244, 0.013512127101421356, 0.013406973332166672, 0.013406973332166672, 0.01319911703467369, 0.01060578878968954, 0.008259796537458897, 0.008068458177149296, 0.007943368516862392, 0.007759361062198877"
img63.png,eoooo,"e, o, t, c, m, ;, ', ve, d, :","0.015252414159476757, 0.014783145859837532, 0.01466810330748558, 0.014272456057369709, 0.013097141869366169, 0.009732969105243683, 0.008132199756801128, 0.007974909618496895, 0.007943818345665932, 0.0076097119599580765"
img64.png,ttttt,"t, e, o, m, c, ;, d, ve, ', :","0.016646185889840126, 0.013746371492743492, 0.013692780397832394, 0.013639396987855434, 0.013427937403321266, 0.009939892217516899, 0.008272712118923664, 0.007986927404999733, 0.007863102480769157, 0.00783244613558054"
img65.png,tttmt,"t, m, e, c, o, ;, :, ve, d, '","0.01624009571969509, 0.013945257291197777, 0.013890890404582024, 0.013569108210504055, 0.013516206294298172, 0.009966225363314152, 0.007945768535137177, 0.007853197865188122, 0.007853197865188122, 0.00776170426979661"
img66.png,eoooo,"e, o, c, t, m, ;, :, d, ', r","0.017570888623595238, 0.0169638954102993, 0.015873976051807404, 0.014285031706094742, 0.011478345841169357, 0.010090112686157227, 0.00900945533066988, 0.008974332362413406, 0.008171222172677517, 0.007439982611685991"
img67.png,ooooo,"o, e, t, c, m, ;, d, ve, ', r","0.015872731804847717, 0.015565725974738598, 0.015384378843009472, 0.01532440073788166, 0.013005649670958519, 0.009552378207445145, 0.00940428301692009, 0.007796423509716988, 0.007556553464382887, 0.0075270929373800755"
img68.png,tteoo,"t, e, m, o, c, ;, d, ', ve, :","0.015952764078974724, 0.014023379422724247, 0.013914248906075954, 0.013805965892970562, 0.013538935221731663, 0.009789896197617054, 0.008406516164541245, 0.008052948862314224, 0.008021553047001362, 0.007275233045220375"
img69.png,ooooo,"o, c, e, t, m, d, ;, :, ve, '","0.0167758259922266, 0.016070257872343063, 0.015454616397619247, 0.01486255880445242, 0.011895841918885708, 0.009900597855448723, 0.009410385973751545, 0.007832018658518791, 0.007502613589167595, 0.007444228045642376"
img70.png,ooooo,"o, e, c, t, m, ;, d, :, ve, '","0.01619705744087696, 0.015275279991328716, 0.015156406909227371, 0.014863254502415657, 0.012226180173456669, 0.009521758183836937, 0.009374137036502361, 0.007801849395036697, 0.0076211197301745415, 0.007591407746076584"
img71.png,ooooo,"o, c, e, t, m, d, ;, :, r, ve","0.01666342467069626, 0.01634112559258938, 0.015532019548118114, 0.015172220766544342, 0.012578212656080723, 0.00964405108243227, 0.009420646354556084, 0.007964028045535088, 0.007688907440751791, 0.007510794326663017"
img72.png,eoooo,"e, o, c, t, m, ;, d, :, ', ve","0.017129437997937202, 0.016281303018331528, 0.01499903853982687, 0.014766499400138855, 0.012289771810173988, 0.009991513565182686, 0.008748861961066723, 0.008348221890628338, 0.008154835551977158, 0.0077510615810751915"
img73.png,ttttt,"t, m, e, c, o, ;, ve, ', d, :","0.016448436304926872, 0.013905183412134647, 0.01385097298771143, 0.0131138376891613, 0.0131138376891613, 0.010094081051647663, 0.00820642989128828, 0.008110822178423405, 0.007892046123743057, 0.0077092270366847515"
img74.png,tteoo,"t, m, e, o, c, ;, d, ve, ', :","0.016274284571409225, 0.014362005516886711, 0.01392013393342495, 0.013865862973034382, 0.013650893233716488, 0.009870853275060654, 0.008442987687885761, 0.008215252310037613, 0.007717515807598829, 0.007421861868351698"
img75.png,eoooo,"e, o, c, t, m, ;, d, :, ', r","0.016719084233045578, 0.016331788152456284, 0.01546262577176094, 0.014986890368163586, 0.012818966992199421, 0.010180327109992504, 0.008984106592833996, 0.008472819812595844, 0.008021904155611992, 0.0076845139265060425"
img76.png,eoooo,"e, o, c, t, m, ;, d, :, ', ve","0.01654576137661934, 0.01603670045733452, 0.015543303452432156, 0.014716104604303837, 0.01288585178554058, 0.009538618847727776, 0.008753128349781036, 0.008190745487809181, 0.007724608760327101, 0.007604849990457296"
img77.png,toeto,"t, o, c, e, m, ;, d, ve, ', r","0.014891603030264378, 0.014833547174930573, 0.01466073002666235, 0.014265281148254871, 0.013296704739332199, 0.009174450300633907, 0.008857515640556812, 0.007847324013710022, 0.007605887018144131, 0.007371877785772085"
img78.png,teooo,"t, o, e, c, m, ;, d, ve, ', :","0.015607059001922607, 0.014434169977903366, 0.014266006648540497, 0.013935535214841366, 0.013349425978958607, 0.010037390515208244, 0.008585434406995773, 0.007878437638282776, 0.007786651141941547, 0.007756293285638094"
img79.png,tteoo,"t, o, e, c, m, ;, d, ve, ', :","0.016377337276935577, 0.01395366434007883, 0.01395366434007883, 0.013845076784491539, 0.013524355366826057, 0.009817629121243954, 0.008596603758633137, 0.008012915961444378, 0.00782729685306549, 0.007295843213796616"
img80.png,toeto,"t, o, c, e, m, ;, d, ve, ', r","0.01564275473356247, 0.015220818109810352, 0.015043490566313267, 0.014752523973584175, 0.013327793218195438, 0.009674940258264542, 0.009160050190985203, 0.007865671068429947, 0.007683462928980589, 0.007418034598231316"
img81.png,eoooo,"e, o, c, t, m, ;, :, d, ', r","0.01723356544971466, 0.016189437359571457, 0.015268093906342983, 0.014740651473402977, 0.011890803463757038, 0.010131090879440308, 0.008871080353856087, 0.00880204513669014, 0.008398969657719135, 0.0075878361240029335"
img82.png,ooooo,"o, c, e, t, m, ;, d, ve, :, '","0.015678012743592262, 0.015314832329750061, 0.015136409550905228, 0.014670711010694504, 0.0124508710578084, 0.00984944961965084, 0.008968024514615536, 0.007945230230689049, 0.0076707592234015465, 0.007581392303109169"
img83.png,eoooo,"e, t, o, c, m, ;, :, ', d, ve","0.015808645635843277, 0.01568562164902687, 0.015025905333459377, 0.014337818138301373, 0.01280223112553358, 0.009931516833603382, 0.008363175205886364, 0.008265742100775242, 0.0082014175131917, 0.00801143143326044"
img84.png,teooo,"t, e, o, c, m, ;, d, ve, ', :","0.016101902350783348, 0.014950109645724297, 0.01420987956225872, 0.013718991540372372, 0.013296903111040592, 0.009920094162225723, 0.008128234185278416, 0.008064979687333107, 0.008033537305891514, 0.007847440429031849"
img85.png,teooo,"t, c, m, e, o, ;, d, ve, ', r","0.015727832913398743, 0.014489158987998962, 0.014432670548558235, 0.01420891284942627, 0.014098337851464748, 0.00972756091505289, 0.008961448445916176, 0.007939403876662254, 0.007816314697265625, 0.0073427483439445496"
img86.png,toeto,"t, o, c, e, m, ;, d, ve, ', :","0.016095919534564018, 0.014886291697621346, 0.014372038654983044, 0.014260194264352322, 0.013875549659132957, 0.009724607691168785, 0.008854355663061142, 0.007844524458050728, 0.00769279757514596, 0.007485297974199057"
img87.png,eoooo,"e, t, o, c, m, ;, d, ', ve, r","0.015399038791656494, 0.015101195313036442, 0.014636579900979996, 0.014241782948374748, 0.012816217727959156, 0.00978822447359562, 0.00870582740753889, 0.007988915778696537, 0.007926746271550655, 0.007504892069846392"
img88.png,toeto,"t, o, c, e, m, ;, d, ve, ', r","0.016273804008960724, 0.015109715051949024, 0.014817466959357262, 0.014194265007972717, 0.013757552020251751, 0.009641909971833229, 0.009455418214201927, 0.00790029764175415, 0.007657231297343969, 0.00739270867779851"
img89.png,ooooo,"o, e, c, t, m, ;, d, :, ', ve","0.015672864392399788, 0.015611764043569565, 0.015369725413620472, 0.015072447247803211, 0.012544404715299606, 0.00965577270835638, 0.009177681989967823, 0.007788997143507004, 0.00769825279712677, 0.007668240461498499"
img90.png,teooo,"t, o, e, c, m, ;, d, ve, ', r","0.015929756686091423, 0.014848166145384312, 0.01461796648800373, 0.014391336590051651, 0.013786055147647858, 0.009401272982358932, 0.008762950077652931, 0.007855057716369629, 0.007437019608914852, 0.007408025674521923"
img91.png,ttoto,"t, c, o, m, e, ;, d, ve, ', r","0.016692105680704117, 0.015021269209682941, 0.01490437239408493, 0.014673301950097084, 0.013360193930566311, 0.009622986428439617, 0.009548098780214787, 0.007612408138811588, 0.007494389545172453, 0.0074651711620390415"
img92.png,eoooo,"e, o, t, c, m, ;, d, :, ', ve","0.01571640931069851, 0.015114323236048222, 0.01487999688833952, 0.01476419996470213, 0.012877563945949078, 0.009951011277735233, 0.008578307926654816, 0.00799586158245802, 0.00790270697325468, 0.007749855052679777"
img93.png,teooo,"t, c, e, o, m, ;, d, ve, ', r","0.015146302990615368, 0.014509269036352634, 0.014117906801402569, 0.014062865637242794, 0.013683544471859932, 0.009441361762583256, 0.008663879707455635, 0.008107231929898262, 0.0077966488897800446, 0.0075273094698786736"
img94.png,eoooo,"e, o, c, t, m, ;, d, :, ', ve","0.016290558502078056, 0.015789350494742393, 0.01518447045236826, 0.014832722023129463, 0.01268710009753704, 0.009803831577301025, 0.00871970783919096, 0.007970457896590233, 0.007816295139491558, 0.0076951151713728905"
img95.png,ttttt,"t, m, c, o, e, ;, d, ve, ', -","0.01630554534494877, 0.015198440290987492, 0.014502452686429024, 0.01427761372178793, 0.013838337734341621, 0.009400135837495327, 0.009363487362861633, 0.007977791130542755, 0.00788484700024128, 0.0076422556303441525"
img96.png,teooo,"t, e, o, c, m, ;, ', ve, d, :","0.015819672495126724, 0.014919371344149113, 0.014180662110447884, 0.013531282544136047, 0.013373637571930885, 0.010174128226935863, 0.008239259012043476, 0.008048396557569504, 0.007954630069434643, 0.007892727851867676"
img97.png,toeoo,"t, o, c, e, m, ;, d, ve, r, :","0.015976501628756523, 0.015790371224284172, 0.015244885347783566, 0.01443356741219759, 0.013296824879944324, 0.009428860619664192, 0.009355484507977962, 0.00766560947522521, 0.007517343387007713, 0.00742976414039731"
img98.png,tooto,"t, o, c, e, m, d, ;, ve, r, '","0.016122648492455482, 0.01556568406522274, 0.015504999086260796, 0.014062424190342426, 0.013629768043756485, 0.009702781215310097, 0.00955235306173563, 0.007766007911413908, 0.007675531320273876, 0.007468496914952993"
img99.png,ooooo,"o, c, e, t, m, ;, d, :, ', r","0.016243422403931618, 0.015743663534522057, 0.015378963202238083, 0.014674709178507328, 0.012357343919575214, 0.009586389176547527, 0.009437765926122665, 0.007672849576920271, 0.007495108060538769, 0.007465887349098921"
img100.png,ooteo,"o, c, t, e, m, ;, d, ve, :, r","0.016097990795969963, 0.015910442918539047, 0.015541878528892994, 0.015420929528772831, 0.012884669937193394, 0.009995469823479652, 0.009537744335830212, 0.008000272326171398, 0.007876240648329258, 0.007693787571042776"
img101.png,teooo,"t, c, e, o, m, ;, d, ', ve, r","0.015839727595448494, 0.01511437352746725, 0.014649352990090847, 0.014422236010432243, 0.013548437505960464, 0.009912248700857162, 0.009131591767072678, 0.008185504004359245, 0.007964715361595154, 0.007423930801451206"
img102.png,eoooo,"e, o, c, t, m, ;, d, :, ', ve","0.01689821109175682, 0.01581251248717308, 0.01491261925548315, 0.014796569012105465, 0.012606833130121231, 0.009972825646400452, 0.008463827893137932, 0.008107850328087807, 0.008044755086302757, 0.008013391867280006"
img103.png,teooo,"t, e, c, o, m, ;, :, ', ve, d","0.016349079087376595, 0.014541172422468662, 0.013875284232199192, 0.012683036737143993, 0.012584335170686245, 0.011914609931409359, 0.010555759072303772, 0.00902881845831871, 0.008156858384609222, 0.007426904048770666"
img104.png,teooo,"t, e, o, c, m, ;, d, ', ve, :","0.015898270532488823, 0.015289218164980412, 0.015229610726237297, 0.014761044643819332, 0.013128744438290596, 0.009987822733819485, 0.008814223110675812, 0.007962986826896667, 0.007870214991271496, 0.007870214991271496"
img105.png,tteoo,"t, c, m, e, o, ;, d, ve, ', r","0.015735160559415817, 0.014104906469583511, 0.013995141722261906, 0.013724451884627342, 0.013564555905759335, 0.00950664933770895, 0.008689780719578266, 0.008163293823599815, 0.007912135683000088, 0.007148019038140774"
