Image File,Inference Result,Top 10 Words,Top 10 Probabilities
img18.png,.,"., ,, </s>, t, :, o, ;, i, <0x0A>, a","0.1520763337612152, 0.10953648388385773, 0.052761875092983246, 0.03353748843073845, 0.02684306725859642, 0.01038942951709032, 0.009608650580048561, 0.00754191679880023, 0.007140543311834335, 0.0067079197615385056"
img19.png,.,"., ,, </s>, t, :, ;, o, i, a, /","0.227079838514328, 0.19122040271759033, 0.03854645416140556, 0.0379488505423069, 0.03578917309641838, 0.011710171587765217, 0.009372704662382603, 0.007619955111294985, 0.00659452099353075, 0.006366710178554058"
img20.png,.,"., ,, </s>, :, t, ;, o, <0x0A>, /, i","0.20920884609222412, 0.14378701150417328, 0.05719451606273651, 0.03233484923839569, 0.030854126438498497, 0.01066290121525526, 0.009373292326927185, 0.007986144162714481, 0.006698789075016975, 0.006342286244034767"
img21.png,.,"., ,, </s>, t, :, o, i, ;, a, e","0.11903012543916702, 0.07507135719060898, 0.04661286622285843, 0.03477531671524048, 0.021340927109122276, 0.011602859944105148, 0.00825986173003912, 0.007699037902057171, 0.006767888553440571, 0.006162232719361782"
img22.png,.,"., ,, </s>, t, :, o, i, ;, a, /","0.1372600495815277, 0.09143490344285965, 0.04456181079149246, 0.035666823387145996, 0.024227837100625038, 0.011399801820516586, 0.008372915908694267, 0.008372915908694267, 0.006833774968981743, 0.0062222229316830635"
img23.png,.,"., ,, t, </s>, :, o, i, ;, a, e","0.1044810488820076, 0.0801084041595459, 0.039347924292087555, 0.03681984543800354, 0.021986132487654686, 0.010757123120129108, 0.00881407130509615, 0.007962849922478199, 0.007250257767736912, 0.006627271417528391"
img24.png,.,"., ,, </s>, :, t, ;, o, <0x0A>, i, /","0.1981009989976883, 0.13829678297042847, 0.05373633652925491, 0.030498674139380455, 0.03002583608031273, 0.010417264886200428, 0.00952215027064085, 0.007131761871278286, 0.006647532805800438, 0.006392869632691145"
img25.png,.,"., ,, </s>, t, :, o, i, ;, a, /","0.1750517636537552, 0.09667275846004486, 0.04206855595111847, 0.03654979169368744, 0.023783402517437935, 0.01233866810798645, 0.009534583427011967, 0.007997621782124043, 0.006975649856030941, 0.005989941768348217"
img26.png,.,"., ,, </s>, t, :, o, ;, i, a, e","0.15083961188793182, 0.10949782282114029, 0.044414274394512177, 0.03596777468919754, 0.02550497278571129, 0.011495990678668022, 0.009094078093767166, 0.00861009955406189, 0.007054863031953573, 0.006177444476634264"
img27.png,.,"., ,, </s>, t, :, o, ;, i, a, /","0.16814863681793213, 0.1120111495256424, 0.0452565923333168, 0.03469942882657051, 0.02712971530854702, 0.010500374250113964, 0.009449312463402748, 0.007803214713931084, 0.006622502580285072, 0.006029857322573662"
img28.png,.,"., ,, </s>, :, t, ;, o, i, <0x0A>, /","0.2292102873325348, 0.1716705709695816, 0.04273218661546707, 0.03420240804553032, 0.03367215022444725, 0.01114735659211874, 0.009350418113172054, 0.006787676364183426, 0.006656390614807606, 0.006553193554282188"
img29.png,.,"., ,, </s>, t, :, o, ;, i, a, l","0.1670132428407669, 0.10952995717525482, 0.03966912254691124, 0.036831535398960114, 0.02472752146422863, 0.010069181211292744, 0.00913235079497099, 0.008851377293467522, 0.006893460173159838, 0.006107266992330551"
img30.png,.,"., ,, :, </s>, t, ;, o, <0x0A>, /, -","0.2744443118572235, 0.2039496898651123, 0.03656616806983948, 0.03448517993092537, 0.02728002332150936, 0.01215281616896391, 0.0068437932059168816, 0.00620705122128129, 0.005785607732832432, 0.005607603117823601"
img31.png,.,"., ,, </s>, t, :, o, ;, i, a, <0x0A>","0.16641221940517426, 0.1117238849401474, 0.053188543766736984, 0.03613002598285675, 0.027486275881528854, 0.011683971621096134, 0.009573504328727722, 0.007844247855246067, 0.006788630038499832, 0.006709541194140911"
img32.png,.,"., ,, t, :, </s>, ;, o, i, a, l","0.19725401699543, 0.1572646200656891, 0.0408649817109108, 0.029897460713982582, 0.02909102663397789, 0.010743878781795502, 0.010172097943723202, 0.008941848762333393, 0.007384151685982943, 0.006516491062939167"
img33.png,.,"., ,, </s>, :, t, ;, o, <0x0A>, /, i","0.22538772225379944, 0.15982381999492645, 0.04025224968791008, 0.03510863333940506, 0.02832099422812462, 0.011353667825460434, 0.007926138117909431, 0.007416888605803251, 0.007022168952971697, 0.005554992705583572"
img34.png,",",",, ., t, :, </s>, ;, o, -, i, a","0.20548056066036224, 0.16640323400497437, 0.03952423110604286, 0.03175861015915871, 0.01926257088780403, 0.012244035489857197, 0.007426382973790169, 0.007003746926784515, 0.006949242670089006, 0.006788263563066721"
img35.png,.,"., ,, </s>, t, :, ;, o, <0x0A>, i, a","0.16422483325004578, 0.11736620217561722, 0.055008430033922195, 0.034829169511795044, 0.028315914794802666, 0.009978723712265491, 0.009939820505678654, 0.007650952786207199, 0.007473718840628862, 0.00667327968403697"
img36.png,.,"., ,, </s>, t, :, ;, o, i, <0x0A>, a","0.19245707988739014, 0.18221469223499298, 0.04465363174676895, 0.03658787161111832, 0.03630314767360687, 0.012018362991511822, 0.009178873151540756, 0.007148513104766607, 0.006928577087819576, 0.0066371699795126915"
img37.png,.,"., ,, </s>, :, t, ;, <0x0A>, o, /, i","0.2352275252342224, 0.118279829621315, 0.058097101747989655, 0.029213054105639458, 0.025281792506575584, 0.009861894883215427, 0.008175797760486603, 0.008112173527479172, 0.006195570342242718, 0.0055972314439713955"
img38.png,.,"., ,, </s>, t, :, ;, o, <0x0A>, i, /","0.2260490208864212, 0.1328873634338379, 0.05203944072127342, 0.030473140999674797, 0.030118118971586227, 0.009970773011446, 0.009777922183275223, 0.00729477358981967, 0.006746562663465738, 0.006720260716974735"
img39.png,.,"., ,, </s>, t, :, o, ;, i, <0x0A>, /","0.18848875164985657, 0.10168205201625824, 0.054853349924087524, 0.03113264963030815, 0.025910889729857445, 0.010107291862368584, 0.008919652551412582, 0.007280008867383003, 0.0067329066805541515, 0.006275760009884834"
img40.png,.,"., ,, </s>, t, :, o, ;, i, <0x0A>, a","0.1694202721118927, 0.11827440559864044, 0.05719376727938652, 0.03362248092889786, 0.027016423642635345, 0.010915621183812618, 0.009558037854731083, 0.007650156505405903, 0.00680419011041522, 0.006672585383057594"
img41.png,.,"., ,, </s>, t, :, o, ;, i, <0x0A>, a","0.15462709963321686, 0.1158103421330452, 0.05733028054237366, 0.03370273485779762, 0.026975326240062714, 0.01124498900026083, 0.00969378836452961, 0.007850267924368382, 0.007698429748415947, 0.0068739247508347034"
img42.png,.,"., ,, </s>, t, :, o, ;, i, a, /","0.18226741254329681, 0.1186036542057991, 0.0453699454665184, 0.034247029572725296, 0.027091631665825844, 0.010903334245085716, 0.00965981837362051, 0.008134382776916027, 0.006770034320652485, 0.006068619433790445"
img43.png,.,"., ,, </s>, t, :, ;, o, <0x0A>, /, i","0.1791720986366272, 0.13630694150924683, 0.06001513451337814, 0.0292490404099226, 0.028908278793096542, 0.010388407856225967, 0.009025604464113712, 0.007720008958131075, 0.0066032735630869865, 0.006577529013156891"
img44.png,.,"., ,, </s>, :, t, ;, <0x0A>, o, /, -","0.2327539473772049, 0.1433955579996109, 0.06720814853906631, 0.03340066224336624, 0.02662932686507702, 0.011862942017614841, 0.008679114282131195, 0.008217220194637775, 0.0063746278174221516, 0.005284751765429974"
img45.png,.,"., ,, t, </s>, :, ;, o, i, a, e","0.19443164765834808, 0.1479157954454422, 0.04028027504682541, 0.034052152186632156, 0.030168531462550163, 0.010590151883661747, 0.010548863559961319, 0.00877954252064228, 0.007027058396488428, 0.006153097376227379"
img46.png,.,"., ,, </s>, :, t, ;, <0x0A>, o, /, -","0.24211964011192322, 0.12463251501321793, 0.061697568744421005, 0.030542511492967606, 0.023235518485307693, 0.010150846093893051, 0.008819207549095154, 0.0077223568223416805, 0.005990729667246342, 0.005245658103376627"
img47.png,.,"., ,, </s>, t, :, o, ;, i, /, a","0.2251569777727127, 0.12146308273077011, 0.04005427286028862, 0.031438957899808884, 0.02785337343811989, 0.010489676147699356, 0.008833194151520729, 0.007555431220680475, 0.006589964032173157, 0.006070959381759167"
img48.png,.,"., ,, </s>, :, t, ;, o, i, a, /","0.2171383947134018, 0.1946416050195694, 0.03642949461936951, 0.03489731624722481, 0.03395602107048035, 0.012154779396951199, 0.008128518238663673, 0.006738778203725815, 0.006232351530343294, 0.005993593949824572"
img49.png,.,"., ,, </s>, t, :, ;, o, i, <0x0A>, a","0.20903237164020538, 0.14707264304161072, 0.05122558772563934, 0.03281634300947189, 0.030828099697828293, 0.010612371377646923, 0.009625003673136234, 0.0071526942774653435, 0.007124809548258781, 0.006361737847328186"
img50.png,.,"., ,, t, </s>, :, o, i, ;, a, e","0.11639372259378433, 0.08785858750343323, 0.0385328009724617, 0.02954411879181862, 0.021363120526075363, 0.009896041825413704, 0.008905473165214062, 0.007889811880886555, 0.006748513784259558, 0.006489982828497887"
img51.png,.,"., ,, </s>, :, t, ;, o, <0x0A>, /, i","0.2643038034439087, 0.18307790160179138, 0.0414934977889061, 0.03633292019367218, 0.030595386400818825, 0.011841739527881145, 0.007735725026577711, 0.006264580879360437, 0.006264580879360437, 0.005862086080014706"
img52.png,.,"., ,, </s>, t, :, o, i, ;, a, /","0.13295216858386993, 0.0928155705332756, 0.046488646417856216, 0.037647657096385956, 0.023559298366308212, 0.012709289789199829, 0.009012235328555107, 0.00840032659471035, 0.00704620685428381, 0.006340899970382452"
img53.png,.,"., ,, </s>, t, :, o, ;, i, <0x0A>, /","0.20092415809631348, 0.12282248586416245, 0.05040624365210533, 0.03518922999501228, 0.030453739687800407, 0.010648590512573719, 0.010081883519887924, 0.007318662479519844, 0.007065835874527693, 0.006534830201417208"
img54.png,.,"., ,, </s>, t, :, ;, o, <0x0A>, /, -","0.1511019915342331, 0.10385078191757202, 0.06549786776304245, 0.027303572744131088, 0.027197126299142838, 0.009435863234102726, 0.008864171802997589, 0.008658833801746368, 0.007320007309317589, 0.005768026690930128"
img55.png,.,"., ,, </s>, t, :, o, ;, i, <0x0A>, a","0.16592168807983398, 0.10222138464450836, 0.05060325190424919, 0.03344670683145523, 0.02505042776465416, 0.01020066998898983, 0.009108172729611397, 0.007669850252568722, 0.006983478553593159, 0.0066377026960253716"
img56.png,.,"., ,, </s>, :, t, <0x0A>, ;, o, /, -","0.16865241527557373, 0.11411593854427338, 0.08092030882835388, 0.02753175050020218, 0.02546270564198494, 0.0105318333953619, 0.009778476320207119, 0.007980959489941597, 0.007735411170870066, 0.006338169332593679"
img57.png,.,"., ,, </s>, t, :, o, i, ;, a, e","0.12169820815324783, 0.07210380584001541, 0.03784789890050888, 0.03597392141819, 0.020658085122704506, 0.012049755081534386, 0.009095631539821625, 0.007452693767845631, 0.006812313571572304, 0.006106518674641848"
img58.png,.,"., ,, </s>, :, t, ;, o, <0x0A>, i, /","0.20918531715869904, 0.1530432403087616, 0.050075557082891464, 0.033357515931129456, 0.03271232172846794, 0.011086415499448776, 0.009408918209373951, 0.0073276725597679615, 0.006645910441875458, 0.006218915805220604"
img59.png,.,"., ,, </s>, t, :, ;, o, i, /, <0x0A>","0.20623943209648132, 0.13954858481884003, 0.044776976108551025, 0.03150453791022301, 0.03113749623298645, 0.01063546258956194, 0.01010886486619711, 0.007029613014310598, 0.006947714369744062, 0.006526773329824209"
img60.png,.,"., ,, t, </s>, :, o, i, ;, a, e","0.13027599453926086, 0.07539796829223633, 0.038660235702991486, 0.03703423589468002, 0.021184058859944344, 0.013838683255016804, 0.010610486380755901, 0.007407313212752342, 0.0072924732230603695, 0.006286504678428173"
img61.png,.,"., ,, </s>, t, :, o, ;, i, a, <0x0A>","0.15917833149433136, 0.08929095417261124, 0.05087645351886749, 0.033105939626693726, 0.02365974709391594, 0.011712424457073212, 0.008337858133018017, 0.008144712075591087, 0.006673538591712713, 0.006518946029245853"
img62.png,.,"., ,, </s>, t, :, ;, o, <0x0A>, /, i","0.1748732179403305, 0.10943286865949631, 0.0423552542924881, 0.028996819630265236, 0.027668962255120277, 0.009712718427181244, 0.007505406625568867, 0.007476146798580885, 0.00678057037293911, 0.006295546889305115"
img63.png,.,"., ,, </s>, t, :, o, i, ;, a, <0x0A>","0.13960614800453186, 0.0974607914686203, 0.05596702918410301, 0.036135029047727585, 0.023330528289079666, 0.012784074060618877, 0.009316563606262207, 0.008351313881576061, 0.007143257651478052, 0.006504009943455458"
img64.png,.,"., ,, </s>, t, :, ;, o, <0x0A>, 1, i","0.14402024447917938, 0.09154482930898666, 0.04549534618854523, 0.03188518062233925, 0.025124914944171906, 0.008923638612031937, 0.008649087511003017, 0.0071423910558223724, 0.006683496758341789, 0.006352574098855257"
img65.png,.,"., ,, </s>, t, :, o, ;, i, a, e","0.13886389136314392, 0.0896572694182396, 0.036651819944381714, 0.034163251519203186, 0.023388495668768883, 0.010297815315425396, 0.008339425548911095, 0.00805133581161499, 0.006674792151898146, 0.006270386278629303"
img66.png,.,"., ,, :, </s>, t, ;, o, <0x0A>, /, -","0.2888987362384796, 0.21978257596492767, 0.03644352778792381, 0.03587851673364639, 0.02666265331208706, 0.01197094563394785, 0.006585210561752319, 0.00601936923339963, 0.005721329711377621, 0.005545303225517273"
img67.png,.,"., ,, </s>, :, t, ;, o, <0x0A>, /, i","0.2030808925628662, 0.12808150053024292, 0.05773086100816727, 0.03138772398233414, 0.030901100486516953, 0.010805017314851284, 0.009424303658306599, 0.00815605465322733, 0.006579224951565266, 0.006180609110742807"
img68.png,.,"., ,, </s>, t, :, o, ;, <0x0A>, 1, /","0.13679732382297516, 0.07979317009449005, 0.05929724872112274, 0.028119664639234543, 0.022683218121528625, 0.009345609694719315, 0.00818328931927681, 0.007597927004098892, 0.0067577362060546875, 0.006524287164211273"
img69.png,.,"., ,, </s>, :, t, ;, <0x0A>, -, /, [","0.2694067358970642, 0.12048614025115967, 0.06349173188209534, 0.035200703889131546, 0.01756228320300579, 0.01165339257568121, 0.010693754069507122, 0.007207545917481184, 0.006614016368985176, 0.0065625449642539024"
img70.png,.,"., ,, t, </s>, :, o, i, ;, a, e","0.18485458195209503, 0.1331457644701004, 0.04140806943178177, 0.03770247474312782, 0.02868252992630005, 0.012579512782394886, 0.009645046666264534, 0.009569989517331123, 0.007395114284008741, 0.006130765192210674"
img71.png,.,"., ,, </s>, :, t, ;, o, <0x0A>, /, i","0.26962628960609436, 0.13771164417266846, 0.047221504151821136, 0.03170301765203476, 0.027436673641204834, 0.010660744272172451, 0.00836771260946989, 0.007018849719315767, 0.005864468403160572, 0.005818831268697977"
img72.png,.,"., ,, </s>, :, t, ;, o, <0x0A>, /, i","0.188186377286911, 0.16478151082992554, 0.054339174181222916, 0.03347739204764366, 0.03295837342739105, 0.011614758521318436, 0.009260093793272972, 0.008236097171902657, 0.006827964447438717, 0.006540789734572172"
img73.png,.,"., ,, </s>, t, :, o, ;, <0x0A>, 1, i","0.11909142881631851, 0.08121329545974731, 0.04591383785009384, 0.03205302357673645, 0.022728998214006424, 0.008831537328660488, 0.008199803531169891, 0.007013664580881596, 0.006904927548021078, 0.006511967163532972"
img74.png,.,"., ,, </s>, t, :, o, i, ;, 1, a","0.11300491541624069, 0.07296145707368851, 0.04289183020591736, 0.033930227160453796, 0.021651778370141983, 0.010552234016358852, 0.007660099770873785, 0.00763023691251874, 0.006920323707163334, 0.0064504509791731834"
img75.png,.,"., ,, </s>, :, t, ;, <0x0A>, /, -, o","0.21319329738616943, 0.14767467975616455, 0.07904456555843353, 0.033079639077186584, 0.021864308044314384, 0.011566774919629097, 0.011254780925810337, 0.006933869794011116, 0.0066422405652701855, 0.006239807233214378"
img76.png,.,"., ,, </s>, t, :, ;, o, i, a, <0x0A>","0.20304526388645172, 0.15568020939826965, 0.0453055240213871, 0.035283975303173065, 0.03187641501426697, 0.010677262209355831, 0.010228190571069717, 0.00748310424387455, 0.0066816601902246475, 0.006476087030023336"
img77.png,.,"., ,, </s>, t, :, o, ;, i, <0x0A>, a","0.1514090597629547, 0.09929648786783218, 0.056137144565582275, 0.03161333128809929, 0.024144284427165985, 0.011228134855628014, 0.00837669800966978, 0.008024386130273342, 0.006998993456363678, 0.006549313198775053"
img78.png,.,"., ,, t, </s>, :, o, i, ;, a, e","0.12404496222734451, 0.07762535661458969, 0.03888030722737312, 0.03695520758628845, 0.02048848196864128, 0.012622587382793427, 0.010222082957625389, 0.007449478842318058, 0.0071921334601938725, 0.006322290748357773"
img79.png,.,"., ,, </s>, t, :, o, ;, i, <0x0A>, /","0.13638074696063995, 0.08668887615203857, 0.048818379640579224, 0.03176672384142876, 0.02270265482366085, 0.01039403211325407, 0.008094880729913712, 0.007907362654805183, 0.006428640801459551, 0.006403577979654074"
img80.png,.,"., ,, </s>, :, t, <0x0A>, ;, o, /, i","0.19280201196670532, 0.09847363829612732, 0.06928485631942749, 0.027559610083699226, 0.023850854486227036, 0.009561624377965927, 0.00937668513506651, 0.008438103832304478, 0.00644449470564723, 0.005280430428683758"
img81.png,.,"., ,, </s>, :, t, ;, o, <0x0A>, /, -","0.21199101209640503, 0.16381396353244781, 0.04880310222506523, 0.033673129975795746, 0.030302535742521286, 0.011591752991080284, 0.008784160017967224, 0.007253933232277632, 0.006682636681944132, 0.00592048792168498"
img82.png,.,"., ,, t, </s>, :, o, i, ;, a, e","0.18036150932312012, 0.11025278270244598, 0.040401604026556015, 0.03134212642908096, 0.025882238522171974, 0.012712929397821426, 0.010580637492239475, 0.00856846198439598, 0.0071872384287416935, 0.006005162373185158"
img83.png,.,"., ,, </s>, t, :, o, ;, i, a, e","0.20888639986515045, 0.13699105381965637, 0.03879133239388466, 0.03518221154808998, 0.02882726863026619, 0.010399840772151947, 0.010278680361807346, 0.00819487776607275, 0.006954902783036232, 0.005995501298457384"
img84.png,.,"., ,, </s>, t, :, o, ;, <0x0A>, i, a","0.14381210505962372, 0.1027778834104538, 0.057653170078992844, 0.03221441060304642, 0.026811212301254272, 0.00959724746644497, 0.009374928660690784, 0.008113324642181396, 0.0070214965380728245, 0.006468506064265966"
img85.png,.,"., ,, </s>, t, :, o, ;, <0x0A>, /, i","0.1281086951494217, 0.0789254754781723, 0.06492232531309128, 0.028921864926815033, 0.021831367164850235, 0.010433967225253582, 0.008221767842769623, 0.0071153477765619755, 0.006632233504205942, 0.006478597410023212"
img86.png,.,"., ,, </s>, t, :, o, i, ;, a, e","0.1263713389635086, 0.08418146520853043, 0.04891117662191391, 0.035924237221479416, 0.023104002699255943, 0.011892921291291714, 0.008270228281617165, 0.008237986825406551, 0.006829530466347933, 0.006267129443585873"
img87.png,.,"., ,, </s>, :, t, ;, <0x0A>, o, /, i","0.22829660773277283, 0.11751702427864075, 0.07528423517942429, 0.027695519849658012, 0.026017531752586365, 0.009684139862656593, 0.008783133700489998, 0.008613252080976963, 0.0066040088422596455, 0.005737663246691227"
img88.png,.,"., ,, </s>, t, :, o, ;, i, /, <0x0A>","0.17563793063163757, 0.10652978718280792, 0.0513136051595211, 0.031123271211981773, 0.02530304342508316, 0.01063060574233532, 0.0087104057893157, 0.007656937465071678, 0.007053901441395283, 0.006422650534659624"
img89.png,.,"., ,, </s>, t, :, o, ;, i, a, /","0.158049538731575, 0.10284478962421417, 0.043888770043849945, 0.038280464708805084, 0.026619885116815567, 0.012379396706819534, 0.009056960232555866, 0.008709992282092571, 0.006917139515280724, 0.006200483534485102"
img90.png,.,"., ,, </s>, t, :, o, ;, i, a, /","0.1455715298652649, 0.09038742631673813, 0.04634606093168259, 0.03512077033519745, 0.024614209309220314, 0.011536447331309319, 0.008573159575462341, 0.008244727738201618, 0.006755487062036991, 0.006371031515300274"
img91.png,.,"., ,, </s>, t, :, o, ;, i, <0x0A>, /","0.1270076185464859, 0.06851547211408615, 0.05570268630981445, 0.031368669122457504, 0.02114235609769821, 0.011011438444256783, 0.007538538426160812, 0.0073639084585011005, 0.006498626433312893, 0.006498626433312893"
img92.png,.,"., ,, </s>, t, :, o, ;, i, a, <0x0A>","0.1338445097208023, 0.10671014338731766, 0.053448040038347244, 0.038347095251083374, 0.02604849636554718, 0.011972546577453613, 0.009072722867131233, 0.008196522481739521, 0.007261716295033693, 0.006983524654060602"
img93.png,.,"., ,, </s>, t, :, o, i, ;, <0x0A>, a","0.12407142668962479, 0.06905614584684372, 0.061901532113552094, 0.030405011028051376, 0.019707784056663513, 0.011953375302255154, 0.008312267251312733, 0.00699963141232729, 0.006524373311549425, 0.006423222832381725"
img94.png,.,"., ,, </s>, t, :, ;, o, i, <0x0A>, a","0.2090032696723938, 0.15410935878753662, 0.041803281754255295, 0.031802259385585785, 0.03143175691366196, 0.011076767928898335, 0.009775213897228241, 0.007207790389657021, 0.006486308760941029, 0.00633605383336544"
img95.png,.,"., </s>, ,, t, :, o, i, 1, ;, <0x0A>","0.09879584610462189, 0.06453929841518402, 0.050657469779253006, 0.028305483981966972, 0.016254471614956856, 0.01121524814516306, 0.007073368411511183, 0.006618908606469631, 0.006266656797379255, 0.006169501692056656"
img96.png,.,"., ,, </s>, t, :, o, ;, <0x0A>, i, /","0.1699836403131485, 0.10150185972452164, 0.05184207484126091, 0.030121322721242905, 0.025966208428144455, 0.009478095918893814, 0.009294773451983929, 0.006961463019251823, 0.006853535771369934, 0.006616777274757624"
img97.png,.,"., ,, </s>, t, :, ;, o, i, <0x0A>, /","0.19854974746704102, 0.13861006498336792, 0.056885458528995514, 0.03423427417874336, 0.031170658767223358, 0.01073029451072216, 0.010238917544484138, 0.007346065249294043, 0.00709229102358222, 0.006662591826170683"
img98.png,.,"., ,, </s>, t, :, o, ;, i, <0x0A>, /","0.18805882334709167, 0.09605105221271515, 0.05472823232412338, 0.03106163814663887, 0.026054546236991882, 0.010946335271000862, 0.008761337026953697, 0.007150794845074415, 0.0065619382075965405, 0.006164370104670525"
img99.png,.,"., ,, </s>, t, :, o, ;, i, /, a","0.23068293929100037, 0.11782132834196091, 0.037657953798770905, 0.03171117603778839, 0.028760788962244987, 0.010295111685991287, 0.009264597669243813, 0.007680621463805437, 0.006367458961904049, 0.00593512412160635"
img100.png,.,"., ,, </s>, t, :, o, ;, <0x0A>, /, i","0.18368805944919586, 0.12046556919813156, 0.051008328795433044, 0.033191751688718796, 0.029986251145601273, 0.010083447210490704, 0.010004978626966476, 0.007406081538647413, 0.00709459139034152, 0.006984599865972996"
img101.png,.,"., ,, </s>, :, t, ;, o, <0x0A>, /, -","0.17558813095092773, 0.11248598247766495, 0.0703919380903244, 0.027673766016960144, 0.026613598689436913, 0.009790596552193165, 0.00891443993896246, 0.008180349133908749, 0.007536090444773436, 0.006150777917355299"
img102.png,.,"., ,, </s>, :, t, ;, <0x0A>, o, /, -","0.1739020049571991, 0.13229767978191376, 0.06971597671508789, 0.032420940697193146, 0.02872336097061634, 0.011030668392777443, 0.010443627834320068, 0.008590694516897202, 0.006875905673950911, 0.005881273187696934"
img103.png,",",",, ., :, </s>, t, ;, <0x0A>, -, /, o","0.19930143654346466, 0.18722638487815857, 0.035041648894548416, 0.03490503132343292, 0.028937285766005516, 0.012790780514478683, 0.007259554695338011, 0.006507422309368849, 0.005878966301679611, 0.005742780398577452"
