Image File,Inference Result,Top 10 Words,Top 10 Probabilities
img21.png,", in forre to",",, to, and, ., ), ;, ),, ise, isse, -","0.07168017327785492, 0.03866855427622795, 0.035762567073106766, 0.035208117216825485, 0.034392520785331726, 0.030829260125756264, 0.02699500136077404, 0.023090049624443054, 0.023090049624443054, 0.02143838256597519"
img22.png,", in for,.",",, and, to, ;, ., of, ),, ), it, isk","0.09842938184738159, 0.040395338088274, 0.03884781897068024, 0.035648759454488754, 0.030972179025411606, 0.02230842411518097, 0.02162206545472145, 0.019687114283442497, 0.01842222921550274, 0.01744181662797928"
img23.png,",-,,,",",, ;, to, ., ), and, :, ),, of, -","0.16982702910900116, 0.09161480516195297, 0.05470570549368858, 0.04606681689620018, 0.04161790385842323, 0.035597678273916245, 0.02298358827829361, 0.021591082215309143, 0.011245147325098515, 0.010319126769900322"
img24.png,", in long. and",",, to, and, ., ;, ), ),, :, -, /","0.13517576456069946, 0.09290485829114914, 0.07292185723781586, 0.053350772708654404, 0.05293558910489082, 0.0381280742585659, 0.03581801429390907, 0.023859940469264984, 0.022239910438656807, 0.015405134297907352"
img25.png,", in long.,",",, to, ., ;, and, of, ), :, a, -","0.10753580927848816, 0.06321703642606735, 0.036587219685316086, 0.03573967143893242, 0.03178752586245537, 0.026977723464369774, 0.015735965222120285, 0.014440134167671204, 0.013941293582320213, 0.013832801021635532"
img26.png,",-,,,",",, ;, ., to, and, it, :, -, ), ),","0.08928235620260239, 0.05248638615012169, 0.05087155103683472, 0.03931048884987831, 0.02967311255633831, 0.023109445348381996, 0.017787974327802658, 0.016710255295038223, 0.016132991760969162, 0.016007445752620697"
img27.png,"to,,,f","to, ,, ;, and, ., :, of, -, ), ),","0.16477541625499725, 0.14315935969352722, 0.05694486200809479, 0.0518488809466362, 0.03763825446367264, 0.03453880175948143, 0.02977430820465088, 0.0239243283867836, 0.023188253864645958, 0.019223738461732864"
img28.png,", in long.,",",, to, ;, ), ),, ., and, of, :, -","0.10447975993156433, 0.10126525163650513, 0.05680466070771217, 0.05212688818573952, 0.04355364292860031, 0.0418851338326931, 0.031370509415864944, 0.020018355920910835, 0.015774084255099297, 0.015051737427711487"
img29.png,",-, fun.",",, ;, ., to, :, -, and, of, ),, ise","0.13468186557292938, 0.08362588286399841, 0.0472777858376503, 0.040124133229255676, 0.027149345725774765, 0.02672843635082245, 0.019631478935480118, 0.013598326593637466, 0.011768369935452938, 0.011585918255150318"
img30.png,"to,, in,","to, ,, ., ;, of, and, ), :, -, ),","0.08140772581100464, 0.07588034123182297, 0.055515240877866745, 0.04093437269330025, 0.03041984513401985, 0.02278340980410576, 0.01994982175529003, 0.01994982175529003, 0.019336029887199402, 0.017537016421556473"
img31.png,", in long./",",, to, ), ;, :, it, ., ),, of, o","0.06348323076963425, 0.0551551878452301, 0.038504526019096375, 0.033715687692165375, 0.029522445052862167, 0.027951287105679512, 0.027951287105679512, 0.024860389530658722, 0.023445582017302513, 0.02005406655371189"
img32.png,", in for.,",",, ;, to, ., and, ), ),, :, of, -","0.14839033782482147, 0.08005058020353317, 0.06482694298028946, 0.06432244926691055, 0.026813587173819542, 0.026397880166769028, 0.024414049461483955, 0.021714303642511368, 0.0200041551142931, 0.014296324923634529"
img33.png,"to,,, in","to, and, ,, ., ), -, ;, :, it, a","0.14142505824565887, 0.14032447338104248, 0.11452950537204742, 0.07810232788324356, 0.027848243713378906, 0.0218583382666111, 0.021519454196095467, 0.016890814527869225, 0.013052210211753845, 0.010244796983897686"
img34.png,",-,,,",",, ), to, of, ),, and, ;, ., -, isk","0.060541585087776184, 0.04226483777165413, 0.03700833022594452, 0.029970256611704826, 0.02837526984512806, 0.02793535217642784, 0.025937097147107124, 0.024943461641669273, 0.021086707711219788, 0.020358260720968246"
img35.png,",- to,,",",, to, ;, and, :, b, -, ., of, )","0.13091222941875458, 0.08518620580434799, 0.055866483598947525, 0.05330817028880119, 0.03496034815907478, 0.024790599942207336, 0.02421632781624794, 0.024027874693274498, 0.01856730319559574, 0.018350986763834953"
img36.png,", and,.,",",, to, ., ;, and, ), ),, of, :, or","0.17026081681251526, 0.12263426929712296, 0.08042551577091217, 0.07097526639699936, 0.062148019671440125, 0.052333880215883255, 0.03432139754295349, 0.014646573923528194, 0.013652107678353786, 0.011055815033614635"
img37.png,",-,,,",",, ., to, ;, and, :, in, or, of, -","0.15670835971832275, 0.1259187012910843, 0.10520901530981064, 0.07287616282701492, 0.05675600841641426, 0.027019912376999855, 0.02039569988846779, 0.01677704229950905, 0.016260869801044464, 0.015760574489831924"
img38.png,", in longable (",",, to, ., it, and, ;, g, ise, isse, of","0.0653245747089386, 0.048545099794864655, 0.03693116456270218, 0.031836654990911484, 0.024601459503173828, 0.017040934413671494, 0.01619717665016651, 0.015821970999240875, 0.015455455519258976, 0.014349903911352158"
img39.png,",-,,,",",, isse, ., i, ;, and, iss, it, to, -","0.09512012451887131, 0.0344502255320549, 0.03339030593633652, 0.030165625736117363, 0.028007835149765015, 0.027466116473078728, 0.023584961891174316, 0.021812524646520615, 0.0189510490745306, 0.018012717366218567"
img40.png,",-, a in",",, ;, to, ., :, and, -, ),, of, )","0.09360656142234802, 0.07121211290359497, 0.06383412331342697, 0.03135427087545395, 0.029685625806450844, 0.026402942836284637, 0.02619747258722782, 0.025193864479660988, 0.025193864479660988, 0.024997802451252937"
img41.png,",-.,,",",, ., ;, to, :, and, ), -, ),, it","0.1572146713733673, 0.12148608267307281, 0.10310389846563339, 0.08888111263513565, 0.032953985035419464, 0.02318602241575718, 0.014680475927889347, 0.01389919500797987, 0.012904965318739414, 0.009856006130576134"
img42.png,", and,.,",",, to, ;, ., and, ),, :, ), of, -","0.0987817719578743, 0.0787556916475296, 0.05205433815717697, 0.04593779146671295, 0.044873643666505814, 0.027005432173609734, 0.02401912771165371, 0.022127458825707436, 0.021031850948929787, 0.020705783739686012"
img43.png,",-,,,",",, ;, ), to, ),, ., :, and, of, y","0.10807917267084122, 0.08286717534065247, 0.03648592159152031, 0.03481511399149895, 0.03296228125691414, 0.031699519604444504, 0.024304864928126335, 0.02170180156826973, 0.01930198259651661, 0.015269123017787933"
img44.png,", in long.,",",, to, ;, ), ),, ., and, of, o, :","0.12845654785633087, 0.0939808189868927, 0.07149683684110641, 0.06309574097394943, 0.0539686493575573, 0.03826949745416641, 0.03651701286435127, 0.020969955250620842, 0.01738470420241356, 0.016331417486071587"
img45.png,",-,,,",",, it, ), ),, to, and, ., isse, ;, ise","0.07128222286701202, 0.03998570144176483, 0.03785770386457443, 0.03612407296895981, 0.028576496988534927, 0.027481745928525925, 0.025416461750864983, 0.02323252521455288, 0.02296186052262783, 0.020744308829307556"
img46.png,"to,, a,","to, ., ,, and, ;, of, ), -, ),, :","0.08687173575162888, 0.07971798628568649, 0.06926018744707108, 0.04797512665390968, 0.030257532373070717, 0.025880640372633934, 0.01976601406931877, 0.01923285983502865, 0.018280573189258575, 0.01401620265096426"
img47.png,", in long.,",",, to, and, ;, -, ., of, ), ),, :","0.11183487623929977, 0.04885704070329666, 0.040188707411289215, 0.034916553646326065, 0.03154447674751282, 0.029865706339478493, 0.022898834198713303, 0.022455930709838867, 0.021595655009150505, 0.015135204419493675"
img48.png,",-,,,",",, it, ise, isse, ;, ., :, ), i, ),","0.06121739745140076, 0.06074099615216255, 0.048426948487758636, 0.04375009983778, 0.02914385125041008, 0.023417741060256958, 0.02115616761147976, 0.019413989037275314, 0.017470698803663254, 0.014540406875312328"
img49.png,"to,,, in","to, ,, ;, ., :, of, it, and, ), ),","0.12188670784235, 0.10756464302539825, 0.06033829599618912, 0.04626297578215599, 0.03255006670951843, 0.026154717430472374, 0.026154717430472374, 0.021514281630516052, 0.01906059868633747, 0.015435741282999516"
img50.png,",-, fun.",",, ;, to, and, ., -, :, it, of, y","0.21684333682060242, 0.06561882793903351, 0.04474814981222153, 0.032230883836746216, 0.03027811460196972, 0.018873687833547592, 0.014191066846251488, 0.013808286748826504, 0.01322752796113491, 0.01135838683694601"
img51.png,"to and,,,","to, ,, and, ;, ., ), -, ),, of, :","0.1532013714313507, 0.1280045360326767, 0.06692872196435928, 0.0638638362288475, 0.05253295227885246, 0.045641422271728516, 0.04287615045905113, 0.025009436532855034, 0.022771351039409637, 0.022771351039409637"
img52.png,", in forres",",, to, ., ;, ), ),, and, of, -, :","0.09835319221019745, 0.08612093329429626, 0.06812726706266403, 0.056922461837530136, 0.03346299007534981, 0.026471402496099472, 0.02229115553200245, 0.01899230107665062, 0.017981549724936485, 0.016308557242155075"
img53.png,",-., a",",, it, ;, and, to, ., ), ise, isse, ),","0.06584605574607849, 0.039318475872278214, 0.03524485602974892, 0.03416048362851143, 0.03416048362851143, 0.03389464691281319, 0.03062126226723194, 0.02899162471294403, 0.025090161710977554, 0.022055666893720627"
img54.png,"to,,, in","to, ,, and, ), of, ., -, ),, ;, :","0.11580179631710052, 0.09304936230182648, 0.04395340383052826, 0.03291957825422287, 0.030684422701597214, 0.028825348243117332, 0.02583887428045273, 0.024273375049233437, 0.015610969625413418, 0.01536894403398037"
img55.png,",-, a,",",, to, of, -, o, ., it, and, ;, isk","0.07774494588375092, 0.05512942001223564, 0.05301744490861893, 0.030924802646040916, 0.03020843118429184, 0.029508652165532112, 0.02244899980723858, 0.021337471902370453, 0.02076192945241928, 0.020280981436371803"
img56.png,",-.,,",",, ;, ., to, ), ),, :, ?, and, -","0.1988442987203598, 0.08823662251234055, 0.08224558085203171, 0.07145620137453079, 0.049111079424619675, 0.04266844689846039, 0.03621223568916321, 0.019535036757588387, 0.018495401367545128, 0.013531524688005447"
img57.png,",-, a and",",, ., to, ;, ), ),, of, and, it, -","0.08208708465099335, 0.04863499104976654, 0.04000604897737503, 0.03214576467871666, 0.03214576467871666, 0.02814777009189129, 0.024264896288514137, 0.024264896288514137, 0.023702802136540413, 0.020037880167365074"
img58.png,"to,,, in","to, ,, ., ;, and, ), ),, :, it, or","0.1742897927761078, 0.1422511786222458, 0.0823286697268486, 0.07265479117631912, 0.06411764025688171, 0.052741724997758865, 0.03458886966109276, 0.021476715803146362, 0.011953592300415039, 0.008443320170044899"
img59.png,",-,,,",",, to, ., ;, :, and, ),, ), -, of","0.10434398800134659, 0.09136665612459183, 0.07754186540842056, 0.06950808316469193, 0.038687072694301605, 0.03720499575138092, 0.034678865224123, 0.028304066509008408, 0.0280838031321764, 0.016509616747498512"
img60.png,", in longable,",",, to, and, ;, ., of, ise, ),, -, )","0.12498578429222107, 0.05857966095209122, 0.03135543316602707, 0.025994567200541496, 0.025194797664880753, 0.024707484990358353, 0.02206130139529705, 0.02206130139529705, 0.021550253033638, 0.021051041781902313"
img61.png,",-,,,",",, to, ., ;, and, ), :, -, ),, of","0.1382826417684555, 0.05764477699995041, 0.056751079857349396, 0.049306195229291916, 0.04217381775379181, 0.027017563581466675, 0.02055387943983078, 0.017718549817800522, 0.017375843599438667, 0.015820885077118874"
img62.png,", in long. and",",, ;, ), ),, ., to, -, o, and, ir","0.09567052125930786, 0.08987414091825485, 0.07747635245323181, 0.06837264448404312, 0.06731262058019638, 0.029869794845581055, 0.020690202713012695, 0.013306518085300922, 0.012647666037082672, 0.010526321828365326"
img63.png,",,,,,",",, ., ;, ise, of, to, ?, ),, and, y","0.11572078615427017, 0.06194087490439415, 0.04938356950879097, 0.02157408371567726, 0.02018796093761921, 0.018598021939396858, 0.018096372485160828, 0.015722401440143585, 0.014315408654510975, 0.013448081910610199"
img64.png,",-, technical and",",, to, ;, and, ), ., -, ),, of, in","0.11499756574630737, 0.07541725039482117, 0.0640057846903801, 0.04756506532430649, 0.03974209725856781, 0.0329473540186882, 0.023546414449810982, 0.022293293848633766, 0.015994656831026077, 0.01587018556892872"
img65.png,", in long.,",",, ., ;, to, ), and, ),, o, -, ise","0.1640644073486328, 0.06892862915992737, 0.05942019075155258, 0.05669914558529854, 0.03333170711994171, 0.026782779023051262, 0.02419622242450714, 0.017024170607328415, 0.013625973835587502, 0.013572851195931435"
img66.png,",-,,,",",, to, ;, and, ., of, :, -, ), ),","0.09170396625995636, 0.07602526247501373, 0.061088018119335175, 0.05649717524647713, 0.056057512760162354, 0.03535502776503563, 0.02863137610256672, 0.020947162061929703, 0.01960132084786892, 0.01777762360870838"
img67.png,",-, a,",",, ;, ., ), and, to, :, ),, of, -","0.11410392075777054, 0.08956118673086166, 0.05873566493391991, 0.05782505124807358, 0.04793865606188774, 0.04682815447449684, 0.043308962136507034, 0.028625477105379105, 0.023731354624032974, 0.01805386319756508"
img68.png,",-, a in",",, to, ;, ., and, ), ),, -, :, it","0.14255322515964508, 0.0987437292933464, 0.06839778274297714, 0.0657775029540062, 0.061311379075050354, 0.05453146621584892, 0.023090075701475143, 0.020536739379167557, 0.0188455693423748, 0.01405965257436037"
img69.png,"to,,,and","to, ,, ), and, it, ;, ),, of, ., -","0.13264285027980804, 0.1198328286409378, 0.06120461970567703, 0.0566050186753273, 0.04879658296704292, 0.0338004007935524, 0.026323778554797173, 0.026323778554797173, 0.024156056344509125, 0.014882114715874195"
img70.png,",-,,,",",, to, -, ., ;, and, ), ),, of, y","0.08137738704681396, 0.04974500089883804, 0.04564857482910156, 0.041563503444194794, 0.030647004023194313, 0.030408509075641632, 0.028123272582888603, 0.023867908865213394, 0.023133572190999985, 0.020335715264081955"
img71.png,",-, a in",",, ., it, to, ;, and, -, ), :, isse","0.09048230201005936, 0.05841976776719093, 0.045497361570596695, 0.043413884937763214, 0.0430760383605957, 0.04274081811308861, 0.03354765102267265, 0.02937530353665352, 0.02552170492708683, 0.015540283173322678"
img72.png,",-,,,",",, to, ;, ., and, ),, ), :, of, -","0.1300189197063446, 0.09076783061027527, 0.05769554525613785, 0.03843351826071739, 0.03638812527060509, 0.0270413588732481, 0.026005418971180916, 0.02580304443836212, 0.017323344945907593, 0.015050782822072506"
img73.png,", in for..",",, to, and, ), ., ;, ),, of, :, -","0.13439448177814484, 0.10968957841396332, 0.06498892605304718, 0.061051443219184875, 0.054300274699926376, 0.054300274699926376, 0.03142658993601799, 0.022635722532868385, 0.018046772107481956, 0.017766982316970825"
img74.png,",-, fun.",",, it, ;, ., to, and, ite, ise, :, )","0.10536661744117737, 0.0783018171787262, 0.05910531431436539, 0.04712286591529846, 0.04567304998636246, 0.033415116369724274, 0.022787129506468773, 0.018817543983459473, 0.01634896546602249, 0.015539471060037613"
img75.png,"to,,,f","to, ,, ;, ., :, ),, and, ), of, isk","0.10920276492834091, 0.08912870287895203, 0.06727787107229233, 0.03986082226037979, 0.03657834604382515, 0.028045590966939926, 0.026971179991960526, 0.02655302919447422, 0.02076045796275139, 0.01616826094686985"
img76.png,",-,,,",",, ;, to, ),, ., ), and, :, a, of","0.10840710997581482, 0.08442754298448563, 0.07109511643648148, 0.03179570287466049, 0.030577627941966057, 0.027409609407186508, 0.027196306735277176, 0.022634774446487427, 0.012998057529330254, 0.01279654074460268"
img77.png,"to,,, in","to, ,, and, ., -, ;, ), ),, :, of","0.1504555344581604, 0.1469702273607254, 0.04482338950037956, 0.04243793338537216, 0.04049455747008324, 0.03629909083247185, 0.035458218306303024, 0.030566897243261337, 0.012064050883054733, 0.010898962616920471"
img78.png,",-, fun.",",, ;, to, ., :, and, of, ), -, ),","0.1186259314417839, 0.05603492259979248, 0.0506233349442482, 0.037915125489234924, 0.02400636114180088, 0.022996684536337852, 0.0225518885999918, 0.0205337293446064, 0.02045367658138275, 0.019440945237874985"
img79.png,", in long.,",",, ;, to, and, ., of, -, it, ), o","0.14895544946193695, 0.05698053911328316, 0.03707794472575188, 0.03510469198226929, 0.03510469198226929, 0.029102809727191925, 0.014748587273061275, 0.01045831385999918, 0.01045831385999918, 0.010256031528115273"
img80.png,"to,,,f","to, ,, ;, and, ), ., a, -, of, ),","0.1661519855260849, 0.1512831151485443, 0.046865321695804596, 0.040400430560112, 0.029327567666769028, 0.026289064437150955, 0.021965334191918373, 0.0217943973839283, 0.02095946855843067, 0.01724078878760338"
img81.png,", and,.,",",, to, ., ;, -, and, ), ),, of, :","0.0880475640296936, 0.059112340211868286, 0.046761710196733475, 0.04358670487999916, 0.04191692918539047, 0.03968615084886551, 0.039070870727300644, 0.03188871592283249, 0.02388354390859604, 0.02351326309144497"
img82.png,",-, fun,",",, to, ., ;, -, of, ),, ), and, it","0.12258413434028625, 0.040423959493637085, 0.03652000054717064, 0.028220470994710922, 0.026201820001006126, 0.02072734571993351, 0.019547749310731888, 0.01916966214776039, 0.017250826582312584, 0.013699938543140888"
img83.png,",-,,,",",, to, ., ;, and, :, ), of, ),, -","0.11327696591615677, 0.08891210705041885, 0.06354261934757233, 0.06354261934757233, 0.030488083139061928, 0.030488083139061928, 0.028196867555379868, 0.023559365421533585, 0.02145104482769966, 0.016066091135144234"
img84.png,",-, a in",",, to, ;, and, ., ), of, ),, :, -","0.15342506766319275, 0.10140778124332428, 0.061989329755306244, 0.04827733710408211, 0.04679199680685997, 0.02485104463994503, 0.02371303178369999, 0.01920340023934841, 0.016489824280142784, 0.012943011708557606"
img85.png,",-,,,",",, to, ;, ), ., and, ),, :, of, -","0.11377749592065811, 0.10772236436605453, 0.06955078989267349, 0.048554275184869766, 0.045970261096954346, 0.03993965685367584, 0.02944965660572052, 0.02293541468679905, 0.01977156288921833, 0.014924358576536179"
img86.png,", in long.,",",, to, ), ),, ., ;, and, of, :, y","0.11546366661787033, 0.0500497967004776, 0.044515207409858704, 0.04416878893971443, 0.037779565900564194, 0.036332253366708755, 0.03386538475751877, 0.03132035955786705, 0.01612233929336071, 0.014062154106795788"
img87.png,", in long.,",",, ;, ., of, to, ), and, o, ),, :","0.09627904742956161, 0.07796915620565414, 0.03799913078546524, 0.02571149542927742, 0.02571149542927742, 0.02182106487452984, 0.018519297242164612, 0.018232179805636406, 0.016089843586087227, 0.014535962603986263"
img88.png,",-, a in",",, -, and, ., to, ;, ), of, ),, ise","0.15035834908485413, 0.037427157163619995, 0.03461445868015289, 0.033549483865499496, 0.031028198078274727, 0.029607312753796577, 0.019877411425113678, 0.016543449833989143, 0.01500425674021244, 0.010681252926588058"
img89.png,",-,,,",",, to, ;, ., and, ), ),, of, -, :","0.11245747655630112, 0.06508539617061615, 0.06357769668102264, 0.04579329490661621, 0.045083336532115936, 0.03679594397544861, 0.02865671180188656, 0.02163122035562992, 0.018430031836032867, 0.015702582895755768"
img90.png,",-,,,",",, to, ), ., and, ),, ;, it, -, :","0.0914536640048027, 0.06849563121795654, 0.048570673912763596, 0.04598579183220863, 0.04122139886021614, 0.03235504403710365, 0.025795690715312958, 0.023123107850551605, 0.01954782009124756, 0.01865265890955925"
img91.png,",- and, on",",, and, to, ), -, ),, /, ., of, isk","0.0716124102473259, 0.05709438771009445, 0.05577179789543152, 0.03032260201871395, 0.030086630955338478, 0.028708864003419876, 0.02075915038585663, 0.018754327669739723, 0.018177315592765808, 0.018177315592765808"
img92.png,", in long.,",",, ;, to, ), ., and, :, ),, it, of","0.09947172552347183, 0.08986521512269974, 0.07277506589889526, 0.04962828755378723, 0.04554147645831108, 0.026357384398579597, 0.026152268052101135, 0.025546452030539513, 0.015434297733008862, 0.013620720244944096"
img93.png,", in long.,",",, ;, ., to, ),, and, ), it, of, -","0.16725872457027435, 0.0736430212855339, 0.05963794142007828, 0.05780307203531265, 0.03022303432226181, 0.02975447103381157, 0.025450345128774643, 0.018619872629642487, 0.014614904299378395, 0.012847325764596462"
img94.png,", in long.,",",, ;, ., to, and, :, -, it, ), ),","0.11633314192295074, 0.09719998389482498, 0.09202709794044495, 0.08249254524707794, 0.030585331842303276, 0.022552207112312317, 0.018696438521146774, 0.017770715057849884, 0.015200097113847733, 0.013732141815125942"
img95.png,", in long.,",",, to, of, ;, and, ., :, a, ), -","0.1198449656367302, 0.08046010881662369, 0.06618466973304749, 0.04957003518939018, 0.04239949584007263, 0.02612157352268696, 0.02002810500562191, 0.009722864255309105, 0.009098176844418049, 0.009098176844418049"
img96.png,", in long.,",",, to, ;, ., and, -, ), of, :, i","0.11859574168920517, 0.05515214428305626, 0.03790547698736191, 0.03216996043920517, 0.03216996043920517, 0.02409418672323227, 0.016820453107357025, 0.01668955385684967, 0.011425833217799664, 0.009398633614182472"
img97.png,")-, in long","), ,, ),, to, ;, isk, ise, of, and, -","0.09373995661735535, 0.09228665381669998, 0.06342763453722, 0.060997750610113144, 0.029727932065725327, 0.029039284214377403, 0.025427645072340965, 0.02483861707150936, 0.022091921418905258, 0.021245593205094337"
img98.png,",-, a,",",, to, and, ), -, ),, of, ;, ., :","0.09658752381801605, 0.053340692073106766, 0.04598255828022957, 0.04319661110639572, 0.035256046801805496, 0.031357377767562866, 0.030392611399292946, 0.022497819736599922, 0.021635940298438072, 0.015045435167849064"
img99.png,",-,,,",",, ., to, ;, and, :, it, -, of, in","0.12237551063299179, 0.09165501594543457, 0.07598468661308289, 0.05871640890836716, 0.041962724179029465, 0.0364578478038311, 0.019211936742067337, 0.017492666840553284, 0.015437224879860878, 0.014558689668774605"
img100.png,", in long.,",",, to, ), ;, and, ., ),, it, of, -","0.09138286113739014, 0.08451532572507858, 0.06429587304592133, 0.049297355115413666, 0.04118948429822922, 0.037211596965789795, 0.027870194986462593, 0.026181628927588463, 0.023105205968022346, 0.02039027214050293"
img101.png,",-,,,",",, to, and, ;, ., ), -, :, ),, of","0.18340058624744415, 0.09221960604190826, 0.0679984763264656, 0.06642328947782516, 0.060008443892002106, 0.0396631583571434, 0.02560845948755741, 0.02462741546332836, 0.023135317489504814, 0.021733617410063744"
img102.png,",-, fun,",",, ;, ., to, and, :, ), of, in, ),","0.16840490698814392, 0.09300201386213303, 0.08080155402421951, 0.07531533390283585, 0.039379533380270004, 0.024836359545588493, 0.02296987920999527, 0.01860157400369644, 0.014374182559549809, 0.013931934721767902"
img103.png,",-,,,",",, to, ., and, ;, ), ),, of, it, -","0.13948523998260498, 0.059991855174303055, 0.052121829241514206, 0.039037443697452545, 0.03843222185969353, 0.03813314065337181, 0.021727608516812325, 0.021224288269877434, 0.01851215586066246, 0.015528022311627865"
img104.png,", in long. and",",, to, ., ;, ), ),, and, of, -, :","0.16975286602973938, 0.08144830912351608, 0.062448594719171524, 0.059125132858753204, 0.042920246720314026, 0.03290809318423271, 0.026858804747462273, 0.022973552346229553, 0.021413706243038177, 0.01720639504492283"
